date,month,dayofweek,is_weekend,season,load_sum_kWh,load_mean,load_max,load_min,load_std,load_peak_slot,load_valley_slot,load_peak_valley_diff,pv_sum_kWh,pv_mean,pv_max,pv_peak_slot,pv_gen_slots,pv_sunrise_slot,pv_sunset_slot,price_realtime_mean,price_realtime_max,price_realtime_min,price_realtime_std,price_peak_slot,price_valley_slot,price_peak_valley_diff,net_load_sum_kWh,net_load_max,net_load_min,net_load_positive_slots,forecast_mae,forecast_rmse,forecast_smape,theoretical_arbitrage_typical,shortage_kWh,curtailment_kWh
2025-03-09,3,6,True,Spring,117692.9865,4903.8744375,6856.1255,3178.85,1245.3264025673925,48,137,3677.2755,54359.46145,2264.9775604166666,8501.7,77,66,39,104,0.7838090277777777,1.3356,0.3641,0.315774354666085,111,132,0.9714999999999999,63333.52505,5987.9076000000005,-2588.4321,122,140.63873377192996,193.89224695932882,25.301064654861676,627.9259259259259,67661.33004999999,0.0
2025-03-10,3,0,False,Spring,117943.06436666667,4914.294348611112,6838.7388,3147.4028,1225.5623530483772,48,132,3691.3360000000002,49900.99291666667,2079.2080381944447,6867.5106,81,67,38,104,0.802451388888889,1.3308,0.3691,0.3071479188501878,113,132,0.9617,68042.07144999999,6059.7054,-719.5289000000002,125,133.74992835497835,190.25179401414832,26.638561077527374,627.9259259259259,68972.2149,0.0
2025-03-11,3,1,False,Spring,117499.55295,4895.81470625,6815.7693,3076.69,1254.0301849513833,61,137,3739.0793,53560.63415,2231.6930895833334,7760.9319,73,67,38,104,0.7893930555555556,1.3372,0.3822,0.3132005096613617,112,20,0.955,63938.9188,6096.0156,-1886.6788999999999,119,168.30666210045655,219.85581318087384,17.07851250223168,627.9259259259259,67540.96113333333,0.0
2025-03-12,3,2,False,Spring,118112.23683333334,4921.34320138889,6849.8277,3269.9946,1223.053868639139,48,142,3579.8331,55676.70215,2319.8625895833334,7996.2,74,66,38,103,0.7801680555555556,1.3485,0.35,0.3168462969572051,116,132,0.9985,62435.53468333333,6107.4538,-1942.6122999999998,116,118.21851168831175,158.6133762065561,24.529484476083717,627.9259259259259,67323.01068333333,0.0
2025-03-13,3,3,False,Spring,118237.27704999999,4926.553210416667,6755.97,2440.31,1254.8288392683262,47,143,4315.66,50691.65903333333,2112.152459722222,6841.65,74,67,38,104,0.7996374999999999,1.3317,0.3312,0.31286789631082007,118,143,1.0005000000000002,67545.61801666666,6044.2285,-798.21,133,123.57981796536795,155.79515321383238,24.319601874158458,627.9259259259259,68272.85921666666,0.0
2025-03-14,3,4,False,Spring,72108.86895,3004.5362062500003,4085.718,2198.1132,508.37579837582837,54,132,1887.6048,56079.44296666667,2336.6434569444446,8505.6624,69,67,38,104,0.5913868055555556,1.1955,0.1602,0.28111701996783883,108,75,1.0352999999999999,16029.425983333334,2980.29,-4817.732699999999,97,242.7685844155846,336.57073075634213,24.529648026760974,627.9259259259259,37424.63611666666,0.0
2025-03-15,3,5,True,Spring,72724.98178333332,3030.2075743055557,3931.58,2262.63,462.8550833366388,56,134,1668.9499999999998,51800.85663333333,2158.369026388889,7167.0696,79,67,38,104,0.6047722222222222,1.1777,0.2699,0.26446285195119573,110,132,0.9077999999999999,20924.125149999996,3459.73,-3612.67,96,225.06083181818187,324.90566194930614,23.875110737148137,627.9259259259259,38207.63546666667,0.0
2025-03-16,3,6,True,Spring,117983.21598333333,4915.967332638889,6761.78,3225.965,1246.5631461841856,50,132,3535.8149999999996,54632.169050000004,2276.340377083334,8389.425,68,67,38,104,0.784895138888889,1.3095,0.3598,0.31569699164807524,113,132,0.9497000000000001,63351.04693333333,6031.1747,-1975.0249999999996,120,199.2484547008547,306.01491858866666,25.453867548550903,627.9259259259259,66922.08571666667,0.0
2025-03-17,3,0,False,Spring,117693.6218,4903.900908333333,6833.9697,3035.3964,1262.6029968655348,48,132,3798.5732999999996,59835.49036666667,2493.1454319444447,8640.9976,69,67,38,104,0.7601756944444445,1.3189,0.367,0.3079161699664165,123,5,0.9519,57858.13143333333,5993.2214,-2533.1063999999997,112,155.44857594936713,254.5615599620227,26.80102697225734,627.9259259259259,64277.59396666667,0.0
2025-03-18,3,1,False,Spring,117253.42358333334,4885.559315972223,6921.4474,3194.33,1253.9253968358453,48,140,3727.1174,56127.46521666667,2338.644384027778,7904.3377,70,67,38,104,0.7760166666666666,1.3196,0.3707,0.31204432332647825,110,4,0.9489000000000001,61125.958366666666,5979.2853000000005,-1979.29,119,122.46210274261595,157.25588391925504,25.72205413187369,627.9259259259259,66005.03358333332,0.0
2025-03-19,3,2,False,Spring,117281.55799999999,4886.731583333333,6689.6717,3117.68,1250.306230212785,48,2,3571.9917,57816.08755,2409.0036479166665,8611.9875,74,67,38,104,0.7718381944444445,1.3494,0.3401,0.3106236179486138,123,132,1.0092999999999999,59465.47045,5980.2715,-2563.7905999999994,116,209.42243776371305,290.4697766197115,26.697245657533752,627.9259259259259,65489.434733333335,0.0
2025-03-20,3,3,False,Spring,117648.38173333334,4902.015905555556,6757.81,2401.0,1258.071076020067,53,143,4356.81,55439.41991666667,2309.9758298611114,8090.5707,73,67,38,104,0.7786381944444444,1.3228,0.2794,0.3098714502238792,123,143,1.0434,62208.96181666666,5838.5445,-2235.3408,119,243.02683016877637,381.47867262210235,26.96010593246878,627.9259259259259,66119.8385,0.0
2025-03-21,3,4,False,Spring,72593.53221666667,3024.730509027778,4034.39,2222.59,489.5122507846361,56,131,1811.7999999999997,60560.0677,2523.336154166667,8906.5125,71,67,38,104,0.5702902777777777,1.1788,0.1352,0.27951151453556305,122,75,1.0436,12033.464516666667,2968.95,-5163.202500000001,93,118.20021476793245,167.97950174156063,24.5653810445422,627.9259259259259,36968.949949999995,49.006250000000364
2025-03-22,3,5,True,Spring,71936.92953333333,2997.372063888889,4167.1,2186.4053,482.66856902210003,53,132,1980.6947000000005,56055.72979999999,2335.655408333333,8278.4416,70,69,37,105,0.5873881944444445,1.1642,0.1546,0.27667432383227364,122,72,1.0095999999999998,15881.199733333335,3487.42,-4646.6599,95,212.67763143459905,395.31475451273883,25.06145049432169,627.9259259259259,36745.13109999999,0.0
2025-03-23,3,6,True,Spring,117739.97726666667,4905.832386111111,6763.6612,3205.92,1229.7267452888157,48,137,3557.7411999999995,58970.25715,2457.0940479166666,8184.1843,70,69,37,105,0.7671784722222222,1.3289,0.3404,0.305004987271662,116,132,0.9884999999999999,58769.72011666667,5879.764800000001,-2261.2538999999997,116,193.87876563785994,270.61729417774745,19.916968014791525,627.9259259259259,64423.69705,0.0
2025-03-24,3,0,False,Spring,117425.17061666667,4892.715442361111,6795.0967,3138.35,1248.4903994212523,55,2,3656.7467,59426.67353333333,2476.111397222222,8525.2623,69,69,37,105,0.7674861111111111,1.3583,0.3336,0.3120841402169944,123,33,1.0247000000000002,57998.49708333333,5869.9383,-2401.5012000000006,116,141.34345226337447,197.6395077160071,20.984909568166348,627.9259259259259,64983.405866666646,0.0
2025-03-25,3,1,False,Spring,118053.16781666667,4918.881992361112,6871.31,3237.2332,1243.7014899424846,62,7,3634.0768000000003,57103.04310000001,2379.2934625000003,8011.0998,76,69,37,105,0.7712756944444445,1.3143,0.3706,0.31181340691795173,116,8,0.9437,60950.12471666666,5736.8591,-2020.1922999999997,121,123.9046147916667,173.75192359574737,19.75226596907429,627.9259259259259,65738.09268333334,0.0
2025-03-26,3,2,False,Spring,117704.62780000002,4904.359491666667,6761.9518,3099.0997,1251.6285857787245,48,138,3662.8520999999996,62112.07293333332,2588.0030388888886,8768.6625,65,69,37,105,0.7566111111111112,1.3062,0.3654,0.3168388600413832,118,75,0.9408000000000001,55592.55486666666,5642.3966,-2615.789999999999,112,158.19940884773658,212.7781749225962,23.864469750669652,627.9259259259259,63767.07139999999,0.0
2025-03-27,3,3,False,Spring,117952.59836666666,4914.691598611111,6909.2138,2463.43,1260.7788484872349,48,143,4445.783800000001,59235.60896666666,2468.150373611111,8850.1024,72,69,37,105,0.7664159722222222,1.3182,0.3125,0.3120269608360128,108,143,1.0057,58716.9894,5575.4676,-2961.7504,116,142.59648065843615,209.51854969672812,21.82524540265281,627.9259259259259,64449.924799999986,0.0
2025-03-28,3,4,False,Spring,71891.76726666666,2995.490302777778,4079.1469,2081.95,500.56405509659174,54,131,1997.1969000000004,61069.8865,2544.578604166667,8901.8625,71,69,37,105,0.5747680555555555,1.1837,0.1269,0.2849071174011682,123,74,1.0568,10821.880766666665,3048.1933,-5358.922499999999,94,96.19305452674902,154.2277559824928,20.25065508635111,627.9259259259259,36217.22091666666,121.39403333333348
2025-03-29,3,5,True,Spring,72118.27746666667,3004.928227777778,3864.2226,2268.893,472.51814983417955,54,138,1595.3296,64411.06828333333,2683.7945118055554,9127.0875,68,69,37,105,0.5630868055555556,1.1833,0.0913,0.27897793988695646,123,68,1.092,7707.2091833333325,3416.19,-5432.9375,94,105.78326213991788,137.63178538600718,20.720701946799565,627.9259259259259,36391.04073333333,323.7864333333332
2025-03-30,3,6,True,Spring,117994.70585,4916.446077083334,6727.68,3179.6,1250.6695151919798,59,131,3548.0800000000004,62649.086149999996,2610.3785895833335,8892.9124,75,69,37,105,0.7520270833333333,1.3168,0.3471,0.3116045369425513,119,131,0.9697,55345.619699999996,5715.4641,-3006.4775,116,164.52982345679007,233.78776575343252,22.573746826349474,627.9259259259259,63156.19126666666,0.0
2025-03-31,3,0,False,Spring,117075.66561666667,4878.152734027778,6612.033,3107.8655,1255.323497035183,67,138,3504.1675000000005,60124.27613333333,2505.178172222222,8322.4163,67,70,36,105,0.7607041666666667,1.3379,0.3473,0.3056136307679826,123,132,0.9906000000000001,56951.38948333333,5728.788100000001,-2176.83,115,126.04046563786007,172.3653593899965,21.244303250492678,627.9259259259259,62629.74599999999,0.0
2025-04-01,4,1,False,Spring,117967.1463,4915.2977625,6737.56,3157.8491,1230.388517269372,59,135,3579.7109000000005,57758.29478333333,2406.5956159722223,7235.1617,79,71,36,106,0.7731090277777778,1.3193,0.3582,0.29647468480313477,123,132,0.9610999999999998,60208.85151666666,5704.7228,-1056.0114999999996,117,162.77006358024693,215.1585794507969,21.40519812177967,627.9259259259259,63278.99666666666,0.0
2025-04-02,4,2,False,Spring,117986.62945000001,4916.109560416667,6730.1456,3128.8844,1221.7278849876307,48,135,3601.2612,57551.29405,2397.9705854166664,7663.9875,74,71,36,106,0.772320138888889,1.3316,0.3693,0.3056165229533221,123,137,0.9622999999999999,60435.335399999996,5529.4444,-1695.9175000000005,117,147.95521991869919,198.0634129526217,23.315637953078465,627.9259259259259,64232.82500000001,0.0
2025-04-03,4,3,False,Spring,117884.45609999998,4911.8523374999995,6769.6013,2234.15,1243.4684044973471,55,143,4535.451300000001,62020.92583333333,2584.2052430555555,8969.2875,74,71,36,106,0.7644638888888888,1.3867,0.3202,0.31245930456388554,123,143,1.0665,55863.53026666667,5552.9499,-3009.5212999999994,114,125.71967188755023,179.183369402308,24.203619229703346,627.9259259259259,63767.76008333333,0.0
2025-04-04,4,4,False,Spring,71735.75181666666,2988.9896590277776,3917.1456,2176.4666,484.19604035396605,54,132,1740.6789999999996,65304.94956666666,2721.039565277778,9069.662,78,71,36,106,0.5595027777777778,1.2001,0.0905,0.27416199206733227,123,75,1.1096,6430.802249999999,3021.02,-5570.2924,91,184.8418068273091,263.4205265551964,24.679636416919237,627.9259259259259,35225.740933333334,333.3552333333337
2025-04-05,4,5,True,Spring,72602.74256666665,3025.114273611111,3931.66,2228.04,476.7930911232216,53,134,1703.62,60558.62758333333,2523.2761493055555,8792.8044,73,71,36,106,0.5755284722222221,1.1736,0.1482,0.27350190157050924,123,72,1.0253999999999999,12044.114983333333,3305.13,-4933.116400000001,91,182.18029638554205,248.6654427432842,25.977552435061536,627.9259259259259,35634.943316666664,0.0
2025-04-06,4,6,True,Spring,117205.43058333332,4883.559607638888,6763.27,3146.0,1227.205298972677,47,131,3617.2700000000004,62795.354316666664,2616.4730965277777,8801.4075,76,71,36,106,0.7556868055555556,1.3107,0.3579,0.2989284181795344,123,75,0.9528,54410.076266666656,5273.1861,-2838.3557999999994,112,136.85178212851403,187.18307799643435,24.37990194882041,627.9259259259259,62308.395683333336,0.0
2025-04-07,4,0,False,Spring,117015.14203333334,4875.630918055556,6828.7119,3189.767,1219.4681582948554,48,132,3638.9449000000004,63772.422750000005,2657.1842812500004,9287.9673,64,71,36,106,0.7517159722222222,1.3349,0.3671,0.3019459736473487,123,136,0.9678,53242.71928333334,5291.463600000001,-2935.2790000000005,112,123.48578734939758,167.00913469991747,24.052779265287842,627.9259259259259,61239.47338333334,0.0
2025-04-08,4,1,False,Spring,117713.29026666665,4904.720427777777,6699.2279,3173.0,1220.6160894017032,48,131,3526.2279,63360.09665,2640.0040270833333,9020.2965,69,71,36,106,0.7519159722222222,1.3574,0.3246,0.31593860399032564,123,75,1.0328,54353.193616666664,5555.5215,-2957.9529999999995,114,151.83008493975902,221.02174182258753,24.066126941763763,627.9259259259259,63275.16041666666,0.0
2025-04-09,4,2,False,Spring,117677.52253333334,4903.230105555555,6736.99,3147.18,1224.0692892749307,47,137,3589.81,58543.21151666667,2439.3004798611114,8105.8317,73,71,36,106,0.7662708333333333,1.321,0.3756,0.3023964049336288,123,132,0.9454,59134.31101666666,5423.1895,-2064.0822,117,135.2908220164609,202.06023194702624,19.310766988009092,627.9259259259259,63209.335216666674,0.0
2025-04-10,4,3,False,Spring,117668.70068333333,4902.862528472222,6855.2097,2353.89,1252.561462045667,48,143,4501.3197,63208.062783333335,2633.669282638889,9420.75,68,71,36,106,0.7580270833333334,1.3433,0.2828,0.31515496914383084,115,143,1.0605,54460.63789999999,5309.4066,-3236.1643999999997,117,275.21160301204816,437.14668201553025,25.91846811224972,627.9259259259259,62629.06575000001,0.0
2025-04-11,4,4,False,Spring,72091.99674999999,3003.833197916667,4037.65,2258.72,469.86673228602683,53,137,1778.9300000000003,66775.34658333333,2782.306107638889,9272.7325,76,71,36,106,0.5514784722222222,1.1471,0.1092,0.2710068180091412,114,74,1.0379,5316.650166666666,2958.92,-5677.825,90,185.8261769076305,230.25602749858285,24.859374560736782,627.9259259259259,34977.68556666667,719.6915166666664
2025-04-12,4,5,True,Spring,71957.17576666665,2998.215656944444,3976.12,2176.37,499.86797868863414,59,134,1799.75,62932.01521666667,2622.1673006944447,8208.225,77,72,35,106,0.5638673611111111,1.1558,0.214,0.263014248285866,116,75,0.9418,9025.16055,3430.32,-4579.935,91,121.08547590361437,168.09412531518313,22.24531181332523,627.9259259259259,34387.49596666666,0.0
2025-04-13,4,6,True,Spring,117283.0622,4886.794258333333,6693.9151,3100.2909,1256.430640227864,48,139,3593.6242,63006.70371666667,2625.279321527778,8404.2373,73,72,36,107,0.7562548611111111,1.3312,0.3493,0.2978890462777849,123,134,0.9819,54276.35848333333,5402.1328,-2529.2762000000002,113,131.47048915662654,172.85814948127484,22.109921648659984,627.9259259259259,61213.743316666674,0.0
2025-04-14,4,0,False,Spring,117901.37268333332,4912.557195138888,6671.9435,3138.017,1233.7371732673644,54,132,3533.9265000000005,65373.34088333333,2723.889203472222,8660.749,76,73,35,107,0.7465972222222221,1.3446,0.3437,0.2980222627307213,119,132,1.0009000000000001,52528.0318,5269.4792,-2593.6927000000005,112,191.12447590361438,251.5631008083548,23.134304155194425,627.9259259259259,60261.84811666666,0.0
2025-04-15,4,1,False,Spring,117056.90516666666,4877.371048611111,6608.09,3116.9,1250.3637670143355,50,134,3491.19,66917.47633333332,2788.228180555556,9218.8911,70,73,35,107,0.738532638888889,1.3283,0.3275,0.3088480765389332,116,139,1.0008,50139.428833333324,5358.5229,-3146.2063,110,176.62903473895585,247.93168578729478,22.409734123042078,627.9259259259259,59767.994983333345,0.0
2025-04-16,4,2,False,Spring,117924.88506666667,4913.5368777777785,6685.7564,3209.28,1221.3923813812078,57,131,3476.4764,62145.29311666667,2589.3872131944445,8410.2,77,73,35,107,0.7623541666666667,1.364,0.3669,0.2973761571875533,123,132,0.9971000000000001,55779.59195,5019.7968,-2016.6433000000006,116,143.2953432539682,188.20179394178982,23.123052367253337,627.9259259259259,61259.50154999999,0.0
2025-04-17,4,3,False,Spring,117487.04263333333,4895.293443055556,6827.5423,2337.22,1257.2191014571972,48,143,4490.3223,64618.700283333324,2692.4458451388887,8705.7127,72,73,35,107,0.7477673611111111,1.3148,0.3043,0.30324710430589547,113,143,1.0105,52868.34235,5068.781999999999,-2856.665,113,173.32902098039227,237.30536864441612,25.71044764918069,627.9259259259259,60428.6936,0.0
2025-04-18,4,4,False,Spring,71490.16935,2978.75705625,3994.77,2201.65,477.03490395204,56,134,1793.12,65136.05216666667,2714.002173611111,8269.4625,77,73,35,107,0.5594201388888889,1.1711,0.1948,0.2643718443954868,123,66,0.9763000000000001,6354.117183333333,2858.9231,-4769.6296999999995,89,178.79317725490193,224.62622889713043,25.654302506570932,627.9259259259259,33809.68674999999,0.0
2025-04-19,4,5,True,Spring,71905.41535,2996.058972916667,3916.12,2221.91,487.6983258730427,56,140,1694.21,65120.736099999995,2713.3640041666667,8731.5486,73,73,35,107,0.5579763888888889,1.1659,0.1113,0.2721109188656156,123,75,1.0546,6784.679250000001,3429.12,-5284.3683,90,170.58955137254907,232.75510863249727,24.880807981995133,627.9259259259259,33756.508383333334,74.9780833333331
2025-04-20,4,6,True,Spring,117197.81635000001,4883.242347916667,6792.02,3202.97,1239.751618400609,47,137,3589.0500000000006,65240.07146666666,2718.336311111111,8612.625,68,73,35,107,0.7454388888888889,1.3046,0.3618,0.2992771144012706,123,33,0.9428,51957.74488333333,5118.2252,-2533.8650000000007,111,136.90197098039224,187.99731565604088,24.2257250361974,627.9259259259259,60224.36933333334,0.0
2025-04-21,4,0,False,Spring,118481.63788333333,4936.734911805555,6857.4023,3222.14,1234.9246298300056,48,140,3635.2623,69964.7275,2915.1969791666666,9678.323,76,73,35,107,0.7339520833333333,1.3263,0.2898,0.300875622135841,113,75,1.0365,48516.910383333336,4784.2622,-3744.9588999999996,108,158.23633392156853,221.38627806389314,24.04600854253981,627.9259259259259,59067.636199999986,0.0
2025-04-22,4,1,False,Spring,117811.00101666668,4908.791709027779,6745.3697,3237.31,1237.5640580952117,64,131,3508.0597000000002,65658.0717,2735.7529875,8660.9267,66,73,35,107,0.7509583333333334,1.3399,0.3534,0.2981035811675114,118,33,0.9865000000000002,52152.92931666666,4964.2357,-2455.0105999999996,114,161.22488941176468,220.52042996487702,23.935795808718336,627.9259259259259,59612.31509999999,0.0
2025-04-23,4,2,False,Spring,118030.51476666666,4917.938115277778,6759.7251,3136.6643,1238.2173248141046,48,132,3623.0607999999997,66630.59805,2776.2749187500003,8613.0375,65,75,34,108,0.7479125,1.3932,0.3289,0.29729844694505897,123,141,1.0643,51399.916716666674,4988.9386,-2284.7775,110,147.4409726053639,222.96476563388586,27.62852638528981,627.9259259259259,58967.73508333333,0.0
2025-04-24,4,3,False,Spring,117497.77966666665,4895.740819444444,6821.3307,2493.69,1251.9427995780238,48,143,4327.6407,70407.67296666667,2933.653040277778,8947.3125,80,74,35,108,0.7361847222222223,1.349,0.3044,0.30060821430263013,123,143,1.0446,47090.106700000004,5025.7648,-2935.0621999999994,106,281.5587959770116,362.20703415000395,29.428606804112732,627.9259259259259,58038.56606666666,0.0
2025-04-25,4,4,False,Spring,71763.32119999999,2990.138383333333,3864.97,2105.39,478.5841550537195,56,134,1759.58,69762.96354999999,2906.7901479166667,8982.5391,70,75,34,108,0.5406916666666667,1.1686,0.1126,0.2755889374549575,122,75,1.056,2000.3576500000004,2941.25,-5296.2688,85,191.7280538314176,275.33205973895673,27.55125185701336,627.9259259259259,32989.68418333334,148.94706666666644
2025-04-26,4,5,True,Spring,72100.92436666666,3004.205181944444,4037.34,2157.1073,486.9933259492609,56,132,1880.2327,72030.73073333333,3001.280447222222,10216.2,68,74,34,107,0.5378048611111111,1.196,0.0076,0.2832960154217259,119,71,1.1884,70.1936333333324,3346.82,-6452.077500000001,89,180.5697778431373,254.82055370001729,22.544197865970293,627.9259259259259,33485.732866666665,2481.654116666667
2025-04-27,4,6,True,Spring,117032.52253333331,4876.3551055555545,6958.0721,3107.2,1243.9683920856896,48,131,3850.8721000000005,68459.05135,2852.4604729166667,9773.1872,72,74,34,107,0.7337826388888888,1.3177,0.272,0.3101849615887024,122,75,1.0457,48573.47118333333,4927.5191,-3886.1266000000005,110,274.17971065891476,412.16630876243306,25.64433389778813,627.9259259259259,59589.03588333333,0.0
2025-04-28,4,0,False,Spring,117537.3008,4897.3875333333335,6733.06,3200.7959,1241.007239606692,50,141,3532.2641000000003,60915.33348333333,2538.138895138889,7986.2625,77,75,34,108,0.7660520833333333,1.3403,0.3592,0.30009004824979857,123,33,0.9811000000000001,56621.96731666666,5010.9542,-2093.2967,117,202.9540589147286,322.6423813489644,24.40538566860774,627.9259259259259,60437.560399999995,0.0
2025-04-29,4,1,False,Spring,117252.75871666666,4885.531613194445,6742.0744,3112.3459,1247.3211943904648,48,132,3629.7285000000006,69819.545,2909.1477083333334,8972.0663,66,75,34,108,0.7303826388888888,1.3284,0.3089,0.30113279400715226,116,75,1.0195,47433.213716666665,4849.4237,-2892.068399999999,109,163.23698831417616,219.848354469967,25.503104632162,627.9259259259259,58240.49951666666,0.0
2025-04-30,4,2,False,Spring,117682.88071666665,4903.453363194444,6649.8942,3140.52,1248.4362500146915,48,131,3509.3741999999997,69426.02628333333,2892.7510951388886,8402.325,71,75,34,108,0.7294423611111112,1.3318,0.3282,0.2965900383531622,119,137,1.0036,48256.85443333333,4763.0357,-2325.885000000001,106,206.48774214559387,307.71144732885006,26.295487267307987,627.9259259259259,57032.84836666667,0.0
2025-05-01,5,3,False,Spring,120364.58391666666,5015.190996527777,6698.4213,2577.89,1201.418631898716,55,143,4120.531300000001,69353.20511666666,2889.716879861111,9235.0962,72,75,34,108,0.7473263888888889,1.3606,0.2921,0.30973127739035605,123,143,1.0685,51011.37879999999,5306.9852,-3301.104799999999,110,209.96954310344813,265.63995980251536,25.578901531456943,627.9259259259259,62268.91393333334,0.0
2025-05-02,5,4,False,Spring,74761.02673333333,3115.042780555556,4037.2752,2380.8368,443.47195923946305,99,4,1656.4384,60470.70665000001,2519.6127770833336,7707.4723,66,75,34,108,0.5869513888888889,1.2187,0.2486,0.2671297885188797,123,68,0.9701,14290.320083333334,3489.56,-4130.4463,92,211.61135268199226,304.24711499054786,24.648900203822137,627.9259259259259,36812.236099999995,0.0
2025-05-03,5,5,True,Spring,74894.84928333333,3120.618720138889,3969.5171,2298.01,456.6634932135263,57,5,1671.5070999999998,66027.67763333333,2751.153234722222,8849.55,65,75,34,108,0.5698243055555555,1.2238,0.14,0.2749899197762263,113,75,1.0838,8867.171649999998,3576.17,-5269.679999999999,91,178.2649505747125,228.95290072153554,24.200532568834387,627.9259259259259,35954.40625,65.74309999999998
2025-05-04,5,6,True,Spring,120670.08423333333,5027.920176388889,6661.7452,3362.7028,1210.2425748209332,48,13,3299.0424000000003,68935.4169,2872.3090375,8612.3007,64,75,34,108,0.7461284722222222,1.3892,0.3732,0.29759868261964856,113,21,1.016,51734.66733333333,5046.1684000000005,-2214.7749999999996,107,244.80590651341004,366.3745915103059,24.76679659806733,627.9259259259259,60023.49866666667,0.0
2025-05-05,5,0,False,Spring,120612.16386666667,5025.506827777778,6978.6702,3228.6855,1223.4334776072503,105,7,3749.9846999999995,65536.15706666667,2730.673211111111,8933.5125,71,75,34,108,0.7604611111111113,1.3756,0.3375,0.3131542806861237,116,16,1.0381,55076.0068,5658.2886,-3152.402500000001,112,122.16322662835255,161.18726913196306,23.453475930641325,627.9259259259259,62605.940383333334,0.0
2025-05-06,5,1,False,Spring,121017.1901,5042.382920833334,6705.06,3404.93,1176.557274962992,50,17,3300.1300000000006,68147.10773333334,2839.4628222222223,9114.75,71,75,34,108,0.7532361111111112,1.343,0.3324,0.3100108585084761,117,72,1.0106,52870.082366666655,5279.8461,-3060.0600000000004,113,166.42990536398457,226.45468003026397,24.158160302501457,627.9259259259259,62619.3534,0.0
2025-05-07,5,2,False,Spring,121160.21501666665,5048.342292361111,6722.44,3360.1314,1205.7786849268855,62,141,3362.3085999999994,66092.36906666667,2753.8487111111112,8872.1198,75,75,34,108,0.7587291666666667,1.3712,0.347,0.30814753502041975,123,75,1.0242,55067.845949999995,5531.5237,-3086.9114,113,111.25359674329503,150.09623424238768,22.339226565188046,627.9259259259259,63256.459566666665,0.0
2025-05-08,5,3,False,Spring,120445.47738333333,5018.561557638889,6745.9356,2707.67,1217.7188828551753,48,143,4038.2655999999997,64618.964983333324,2692.456874305555,7902.6323,69,77,33,109,0.7616590277777777,1.4134,0.3201,0.3045287712275178,120,143,1.0933,55826.51240000001,5278.6294,-1865.8810000000003,115,141.58938087121214,195.8115496781162,24.46703190923313,627.9259259259259,61436.527833333326,0.0
2025-05-09,5,4,False,Spring,74253.82545,3093.90939375,3944.2,2249.2838,462.54132794446576,65,141,1694.9161999999997,65754.4396,2739.7683166666666,8503.9468,73,77,33,109,0.5667381944444444,1.1847,0.1705,0.2760381860166714,119,75,1.0142,8499.38585,3376.6729,-5146.295899999999,91,140.3805312734081,185.70219786496105,25.962464575068218,627.9259259259259,35550.557733333335,46.22223333333325
2025-05-10,5,5,True,Spring,74647.98705,3110.33279375,4059.8774,2244.1401,453.69160056265827,99,141,1815.7372999999998,62526.94176666666,2605.289240277778,8429.3679,70,77,33,109,0.5753076388888889,1.1933,0.1241,0.28087246765764073,123,75,1.0692,12121.045283333335,3508.15,-4874.010699999999,93,146.51135973782772,204.6159367611179,25.77049741916724,627.9259259259259,35635.61063333333,0.0
2025-05-11,5,6,True,Spring,120743.09041666666,5030.962100694444,6810.1725,3262.6501,1184.9162351940633,48,132,3547.5224,65259.01133333333,2719.125472222222,8567.925,77,77,33,109,0.7607819444444445,1.3772,0.3089,0.3071119783143678,123,33,1.0683,55484.07908333333,5165.37,-2487.187099999999,118,127.85890655430711,183.54098914322577,24.771314267146884,627.9259259259259,61357.3964,0.0
2025-05-12,5,0,False,Spring,120448.60361666666,5018.691817361111,6688.1596,3340.5,1220.2060701437308,48,143,3347.6596,68517.40838333333,2854.8920159722225,8631.9801,64,77,33,109,0.7517881944444444,1.3827,0.3229,0.2982634794043138,116,33,1.0598,51931.19523333333,5236.405900000001,-2081.7736999999997,108,131.80037097378278,195.76004874016763,24.935949797400983,627.9259259259259,59196.45891666666,0.0
2025-05-13,5,1,False,Spring,120269.6316,5011.23465,6792.9639,3189.2599,1234.256972950457,105,132,3603.7039999999997,67140.41883333333,2797.517451388889,8286.2625,74,77,33,109,0.7564458333333334,1.3607,0.2841,0.3068582743579812,119,33,1.0766,53129.212766666664,5128.849099999999,-2413.9951999999994,111,159.9285895131087,221.12907560075823,25.416634036129643,627.9259259259259,60032.25418333332,0.0
2025-05-14,5,2,False,Spring,120592.00526666667,5024.666886111112,6741.5507,3304.7077,1217.079353042264,103,0,3436.843,67577.85648333334,2815.744020138889,8331.611,72,77,33,109,0.747551388888889,1.3983,0.2722,0.3043993105737557,123,33,1.1261,53014.14878333332,5218.7995,-2319.1979,106,228.76230555555557,341.36123796124707,21.559918642466936,627.9259259259259,60100.38998333333,0.0
2025-05-15,5,3,False,Spring,119598.30981666666,4983.262909027778,6694.68,2648.72,1222.868243224276,98,143,4045.9600000000005,66833.25153333333,2784.7188138888887,8915.797,69,77,33,109,0.7527770833333334,1.3271,0.3356,0.299976056787836,114,33,0.9914999999999999,52765.05828333333,5019.1591,-2795.0082,111,153.28019250936327,210.41158987107596,24.122969050753465,627.9259259259259,60761.21736666666,0.0
