date,slot,month,season,dayofweek,is_weekend,lead_time_hours,pv_actual_kW,pv_forecast_op_kW,error,abs_error,pct_error
2025-01-14,89,1,Winter,1,False,3.0,3308.625,3212.6611,-95.9639000000002,95.9639000000002,0.029004163360912823
2025-01-14,90,1,Winter,1,False,3.1666666666666665,3023.9212,2950.299633333333,-73.62156666666715,73.62156666666715,0.024346390595980854
2025-01-14,91,1,Winter,1,False,3.3333333333333335,2796.6042,2687.938166666667,-108.66603333333342,108.66603333333342,0.03885642213271846
2025-01-14,92,1,Winter,1,False,3.5,2591.775,2425.5766999999996,-166.19830000000047,166.19830000000047,0.0641252809368099
2025-01-14,93,1,Winter,1,False,3.6666666666666665,2310.6502,2163.2152333333333,-147.4349666666667,147.4349666666667,0.06380670110372687
2025-01-14,94,1,Winter,1,False,3.8333333333333335,2009.0627,1900.8537666666664,-108.20893333333356,108.20893333333356,0.05386040631451351
2025-01-14,95,1,Winter,1,False,4.0,1736.7,1638.4923,-98.20770000000016,98.20770000000016,0.05654845396441536
2025-01-14,96,1,Winter,1,False,4.166666666666667,1484.1735,1379.9868333333334,-104.18666666666672,104.18666666666672,0.07019844153440734
2025-01-14,97,1,Winter,1,False,4.333333333333333,1193.2618,1121.4813666666666,-71.78043333333335,71.78043333333335,0.06015480704513741
2025-01-14,98,1,Winter,1,False,4.5,879.1875,862.9758999999999,-16.21160000000009,16.21160000000009,0.018439297646975293
2025-01-14,99,1,Winter,1,False,4.666666666666667,610.3835,604.4704333333334,-5.913066666666623,5.913066666666623,0.009687461516680288
2025-01-14,100,1,Winter,1,False,4.833333333333333,333.1865,345.96496666666644,12.778466666666418,12.778466666666418,0.038352294185588005
2025-01-14,101,1,Winter,1,False,5.0,91.1625,87.4595,-3.7029999999999887,3.7029999999999887,0.04061977238447815
2025-01-14,102,1,Winter,1,False,5.166666666666667,5.9079,72.88291666666667,66.97501666666668,66.97501666666668,11.33651833420787
2025-01-14,103,1,Winter,1,False,5.333333333333333,0.0,58.30633333333334,58.30633333333334,58.30633333333334,
2025-01-14,104,1,Winter,1,False,5.5,0.0,43.72975,43.72975,43.72975,
2025-01-14,105,1,Winter,1,False,5.666666666666667,0.1818,29.15316666666667,28.971366666666672,28.971366666666672,159.3584525119179
2025-01-14,106,1,Winter,1,False,5.833333333333333,0.0,14.576583333333332,14.576583333333332,14.576583333333332,
2025-01-14,107,1,Winter,1,False,6.0,0.0,0.0,0.0,0.0,
2025-01-14,108,1,Winter,1,False,6.166666666666667,0.013,0.0,-0.013,0.013,1.0
2025-01-14,109,1,Winter,1,False,6.333333333333333,0.0,0.0,0.0,0.0,
2025-01-14,110,1,Winter,1,False,6.5,0.0,0.0,0.0,0.0,
2025-01-14,111,1,Winter,1,False,6.666666666666667,0.0,0.0,0.0,0.0,
2025-01-14,112,1,Winter,1,False,6.833333333333333,0.0,0.0,0.0,0.0,
2025-01-14,113,1,Winter,1,False,1.0,0.0,0.0,0.0,0.0,
2025-01-14,114,1,Winter,1,False,1.1666666666666667,0.0,0.0,0.0,0.0,
2025-01-14,115,1,Winter,1,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-01-14,116,1,Winter,1,False,1.5,0.0,0.0,0.0,0.0,
2025-01-14,117,1,Winter,1,False,1.6666666666666667,0.0,0.0,0.0,0.0,
2025-01-14,118,1,Winter,1,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-01-14,119,1,Winter,1,False,2.0,0.0,0.0,0.0,0.0,
2025-01-14,120,1,Winter,1,False,2.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-14,121,1,Winter,1,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-14,122,1,Winter,1,False,2.5,0.0,0.0,0.0,0.0,
2025-01-14,123,1,Winter,1,False,2.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-14,124,1,Winter,1,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-14,125,1,Winter,1,False,3.0,0.0,0.0,0.0,0.0,
2025-01-14,126,1,Winter,1,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-14,127,1,Winter,1,False,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-14,128,1,Winter,1,False,3.5,0.0,0.0,0.0,0.0,
2025-01-14,129,1,Winter,1,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-14,130,1,Winter,1,False,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-14,131,1,Winter,1,False,4.0,0.0,0.0,0.0,0.0,
2025-01-14,132,1,Winter,1,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-01-14,133,1,Winter,1,False,4.333333333333333,0.0,0.0,0.0,0.0,
2025-01-14,134,1,Winter,1,False,4.5,0.0,0.0,0.0,0.0,
2025-01-14,135,1,Winter,1,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-01-14,136,1,Winter,1,False,4.833333333333333,0.0,0.0,0.0,0.0,
2025-01-14,137,1,Winter,1,False,5.0,0.0,0.0,0.0,0.0,
2025-01-14,138,1,Winter,1,False,5.166666666666667,0.0,0.0,0.0,0.0,
2025-01-14,139,1,Winter,1,False,5.333333333333333,0.0,0.0,0.0,0.0,
2025-01-14,140,1,Winter,1,False,5.5,0.0,0.0,0.0,0.0,
2025-01-14,141,1,Winter,1,False,5.666666666666667,0.0,0.0,0.0,0.0,
2025-01-14,142,1,Winter,1,False,5.833333333333333,0.0,0.0,0.0,0.0,
2025-01-14,143,1,Winter,1,False,6.0,0.0,0.0,0.0,0.0,
2025-01-15,0,1,Winter,2,False,6.166666666666667,0.0,0.0,0.0,0.0,
2025-01-15,1,1,Winter,2,False,6.333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,2,1,Winter,2,False,6.5,0.0,0.0,0.0,0.0,
2025-01-15,3,1,Winter,2,False,6.666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,4,1,Winter,2,False,6.833333333333333,0.0,0.0,0.0,0.0,
2025-01-15,5,1,Winter,2,False,1.0,0.0,0.0,0.0,0.0,
2025-01-15,6,1,Winter,2,False,1.1666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,7,1,Winter,2,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,8,1,Winter,2,False,1.5,0.0,0.0,0.0,0.0,
2025-01-15,9,1,Winter,2,False,1.6666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,10,1,Winter,2,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,11,1,Winter,2,False,2.0,0.0,0.0,0.0,0.0,
2025-01-15,12,1,Winter,2,False,2.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,13,1,Winter,2,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,14,1,Winter,2,False,2.5,0.0,0.0,0.0,0.0,
2025-01-15,15,1,Winter,2,False,2.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,16,1,Winter,2,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,17,1,Winter,2,False,3.0,0.0,0.0,0.0,0.0,
2025-01-15,18,1,Winter,2,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,19,1,Winter,2,False,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,20,1,Winter,2,False,3.5,0.0,0.0,0.0,0.0,
2025-01-15,21,1,Winter,2,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,22,1,Winter,2,False,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,23,1,Winter,2,False,4.0,0.0,0.0,0.0,0.0,
2025-01-15,24,1,Winter,2,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-01-15,25,1,Winter,2,False,4.333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,26,1,Winter,2,False,4.5,0.0,0.0,0.0,0.0,
2025-01-15,27,1,Winter,2,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,28,1,Winter,2,False,4.833333333333333,0.0,0.0,0.0,0.0,
2025-01-15,29,1,Winter,2,False,5.0,0.0,0.0,0.0,0.0,
2025-01-15,30,1,Winter,2,False,5.166666666666667,0.0,0.0,0.0,0.0,
2025-01-15,31,1,Winter,2,False,5.333333333333333,0.0021,0.0,-0.0021,0.0021,1.0
2025-01-15,32,1,Winter,2,False,5.5,0.0,0.0,0.0,0.0,
2025-01-15,33,1,Winter,2,False,5.666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,34,1,Winter,2,False,5.833333333333333,0.0289,0.0,-0.0289,0.0289,1.0
2025-01-15,35,1,Winter,2,False,6.0,0.0,0.0,0.0,0.0,
2025-01-15,36,1,Winter,2,False,6.166666666666667,0.0,13.907649999999999,13.907649999999999,13.907649999999999,
2025-01-15,37,1,Winter,2,False,6.333333333333333,0.402,27.815299999999997,27.413299999999996,27.413299999999996,68.19228855721391
2025-01-15,38,1,Winter,2,False,6.5,0.0,41.72295,41.72295,41.72295,
2025-01-15,39,1,Winter,2,False,6.666666666666667,0.0,55.630599999999994,55.630599999999994,55.630599999999994,
2025-01-15,40,1,Winter,2,False,6.833333333333333,8.9263,69.53825,60.61195000000001,60.61195000000001,6.790265843630621
2025-01-15,41,1,Winter,2,False,1.0,89.85,89.8957,0.04570000000001073,0.04570000000001073,0.0005086254869227683
2025-01-15,42,1,Winter,2,False,1.1666666666666667,300.2529,348.9878166666666,48.73491666666661,48.73491666666661,0.1623128924538834
2025-01-15,43,1,Winter,2,False,1.3333333333333333,566.5748,608.0799333333333,41.50513333333333,41.50513333333333,0.07325622906866548
2025-01-15,44,1,Winter,2,False,1.5,839.325,867.17205,27.847049999999967,27.847049999999967,0.03317791082119556
2025-01-15,45,1,Winter,2,False,1.6666666666666667,1119.9527,1126.2641666666666,6.311466666666547,6.311466666666547,0.005635476093469436
2025-01-15,46,1,Winter,2,False,1.8333333333333333,1384.5009,1385.3562833333333,0.8553833333332932,0.8553833333332932,0.0006178279359249916
2025-01-15,47,1,Winter,2,False,2.0,1647.675,1644.4484,-3.226599999999962,3.226599999999962,0.0019582745383646427
2025-01-15,48,1,Winter,2,False,2.1666666666666665,1962.7542,1902.69195,-60.062250000000176,60.062250000000176,0.03060100444569176
2025-01-15,49,1,Winter,2,False,2.3333333333333335,2349.0724,2160.9355,-188.13689999999997,188.13689999999997,0.08008986866475463
2025-01-15,50,1,Winter,2,False,2.5,2688.5625,2419.17905,-269.3834499999998,269.3834499999998,0.10019608991793935
2025-01-15,51,1,Winter,2,False,2.6666666666666665,2824.4128,2677.4226,-146.9902000000002,146.9902000000002,0.0520427467259744
2025-01-15,52,1,Winter,2,False,2.8333333333333335,2950.5265,2935.66615,-14.860349999999926,14.860349999999926,0.00503650789104925
2025-01-15,53,1,Winter,2,False,3.0,3168.825,3193.9097,25.08470000000034,25.08470000000034,0.00791608877107456
2025-01-15,54,1,Winter,2,False,3.1666666666666665,3411.2829,3444.5783500000002,33.29545000000007,33.29545000000007,0.009760389559013143
2025-01-15,55,1,Winter,2,False,3.3333333333333335,3657.6327,3695.247,37.61429999999973,37.61429999999973,0.010283782731929241
2025-01-15,56,1,Winter,2,False,3.5,3975.675,3945.91565,-29.759350000000268,29.759350000000268,0.00748535783231785
2025-01-15,57,1,Winter,2,False,3.6666666666666665,4411.6442,4196.5842999999995,-215.0599000000002,215.0599000000002,0.04874824220865323
2025-01-15,58,1,Winter,2,False,3.8333333333333335,4649.4157,4447.25295,-202.1627499999995,202.1627499999995,0.04348132390054938
2025-01-15,59,1,Winter,2,False,4.0,4747.0125,4697.9216,-49.09090000000015,49.09090000000015,0.01034143053130788
2025-01-15,60,1,Winter,2,False,4.166666666666667,5057.9036,4816.750566666667,-241.15303333333304,241.15303333333304,0.04767845581978531
2025-01-15,61,1,Winter,2,False,4.333333333333333,5271.0106,4935.5795333333335,-335.4310666666661,335.4310666666661,0.06363695543823533
2025-01-15,62,1,Winter,2,False,4.5,5265.1875,5054.4085,-210.77900000000045,210.77900000000045,0.0400325724392532
2025-01-15,63,1,Winter,2,False,4.666666666666667,5256.157,5173.2374666666665,-82.91953333333367,82.91953333333367,0.01577569569046999
2025-01-15,64,1,Winter,2,False,4.833333333333333,5355.9242,5292.066433333333,-63.857766666666976,63.857766666666976,0.011922828681307136
2025-01-15,65,1,Winter,2,False,5.0,5499.7875,5410.8954,-88.89210000000003,88.89210000000003,0.016162824472763723
2025-01-15,66,1,Winter,2,False,5.166666666666667,5548.0642,5464.812116666667,-83.25208333333285,83.25208333333285,0.015005609223723989
2025-01-15,67,1,Winter,2,False,5.333333333333333,5642.3862,5518.728833333334,-123.65736666666635,123.65736666666635,0.021915792766306275
2025-01-15,68,1,Winter,2,False,5.5,5860.0125,5572.64555,-287.36694999999963,287.36694999999963,0.0490386240643684
2025-01-15,69,1,Winter,2,False,5.666666666666667,6093.5776,5626.562266666667,-467.0153333333328,467.0153333333328,0.0766405819355337
2025-01-15,70,1,Winter,2,False,5.833333333333333,6062.0374,5680.478983333333,-381.55841666666674,381.55841666666674,0.0629422736102992
2025-01-15,71,1,Winter,2,False,6.0,5887.35,5734.3957,-152.95430000000033,152.95430000000033,0.02598016085335513
2025-01-15,72,1,Winter,2,False,6.166666666666667,5964.1595,5735.799883333333,-228.35961666666662,228.35961666666662,0.03828865017219386
2025-01-15,73,1,Winter,2,False,6.333333333333333,6013.7706,5737.204066666667,-276.5665333333327,276.5665333333327,0.0459888731594339
2025-01-15,74,1,Winter,2,False,6.5,5939.4375,5738.60825,-200.82924999999977,200.82924999999977,0.03381284002062481
2025-01-15,75,1,Winter,2,False,6.666666666666667,5934.6445,5740.012433333333,-194.63206666666701,194.63206666666701,0.032795909960009736
2025-01-15,76,1,Winter,2,False,6.833333333333333,5933.0925,5741.416616666667,-191.67588333333242,191.67588333333242,0.03230623546377078
2025-01-15,77,1,Winter,2,False,1.0,5799.45,5824.4643,25.01429999999982,25.01429999999982,0.0043132193570079615
2025-01-15,78,1,Winter,2,False,1.1666666666666667,5462.7274,5602.25695,139.5295500000002,139.5295500000002,0.025542103748395023
2025-01-15,79,1,Winter,2,False,1.3333333333333333,5105.1697,5380.049599999999,274.879899999999,274.879899999999,0.05384344030718489
2025-01-15,80,1,Winter,2,False,1.5,4861.65,5157.84225,296.19225000000006,296.19225000000006,0.06092422325753604
2025-01-15,81,1,Winter,2,False,1.6666666666666667,4728.9788,4935.6349,206.65610000000015,206.65610000000015,0.04369994215241569
2025-01-15,82,1,Winter,2,False,1.8333333333333333,4598.4689,4713.427549999999,114.95864999999958,114.95864999999958,0.024999331842822638
2025-01-15,83,1,Winter,2,False,2.0,4427.775,4491.2202,63.44520000000011,63.44520000000011,0.014328912376983952
2025-01-15,84,1,Winter,2,False,2.1666666666666665,4264.4732,4319.9895,55.51629999999932,55.51629999999932,0.013018325452250307
2025-01-15,85,1,Winter,2,False,2.3333333333333335,4146.5338,4148.7588,2.2249999999994543,2.2249999999994543,0.0005365927560989505
2025-01-15,86,1,Winter,2,False,2.5,4033.65,3977.5280999999995,-56.12190000000055,56.12190000000055,0.013913428284556308
2025-01-15,87,1,Winter,2,False,2.6666666666666665,3839.9958,3806.2974,-33.69840000000022,33.69840000000022,0.0087756345983504
2025-01-15,88,1,Winter,2,False,2.8333333333333335,3597.938,3635.0667,37.12869999999975,37.12869999999975,0.010319438522842738
2025-01-15,89,1,Winter,2,False,3.0,3388.125,3463.836,75.71099999999979,75.71099999999979,0.022345987825124453
2025-01-15,90,1,Winter,2,False,3.1666666666666665,3251.2122,3193.709883333333,-57.50231666666696,57.50231666666696,0.017686423748861105
2025-01-15,91,1,Winter,2,False,3.3333333333333335,3006.0981,2923.5837666666666,-82.51433333333352,82.51433333333352,0.027448982231595677
2025-01-15,92,1,Winter,2,False,3.5,2640.3,2653.45765,13.157649999999649,13.157649999999649,0.004983392038783338
2025-01-15,93,1,Winter,2,False,3.6666666666666665,2321.3083,2383.3315333333335,62.02323333333334,62.02323333333334,0.026719084808051276
2025-01-15,94,1,Winter,2,False,3.8333333333333335,2040.6339,2113.2054166666667,72.57151666666664,72.57151666666664,0.03556322212752941
2025-01-15,95,1,Winter,2,False,4.0,1769.4375,1843.0793,73.6418000000001,73.6418000000001,0.04161876302497269
2025-01-15,96,1,Winter,2,False,4.166666666666667,1502.4191,1552.6390166666667,50.21991666666668,50.21991666666668,0.033426037160115094
2025-01-15,97,1,Winter,2,False,4.333333333333333,1224.6297,1262.1987333333334,37.56903333333344,37.56903333333344,0.030677872121943017
2025-01-15,98,1,Winter,2,False,4.5,932.7,971.75845,39.05844999999999,39.05844999999999,0.04187675565562345
2025-01-15,99,1,Winter,2,False,4.666666666666667,635.4236,681.3181666666667,45.89456666666672,45.89456666666672,0.07222672665394662
2025-01-15,100,1,Winter,2,False,4.833333333333333,335.8794,390.87788333333333,54.998483333333354,54.998483333333354,0.16374473496538744
2025-01-15,101,1,Winter,2,False,5.0,98.1375,100.4376,2.3001000000000005,2.3001000000000005,0.02343752388230799
2025-01-15,102,1,Winter,2,False,5.166666666666667,8.9968,83.69800000000001,74.7012,74.7012,8.303085541525876
2025-01-15,103,1,Winter,2,False,5.333333333333333,0.0,66.95840000000001,66.95840000000001,66.95840000000001,
2025-01-15,104,1,Winter,2,False,5.5,0.0,50.2188,50.2188,50.2188,
2025-01-15,105,1,Winter,2,False,5.666666666666667,0.385,33.479200000000006,33.09420000000001,33.09420000000001,85.95896103896106
2025-01-15,106,1,Winter,2,False,5.833333333333333,0.0,16.739599999999996,16.739599999999996,16.739599999999996,
2025-01-15,107,1,Winter,2,False,6.0,0.0,0.0,0.0,0.0,
2025-01-15,108,1,Winter,2,False,6.166666666666667,0.0276,0.0,-0.0276,0.0276,1.0
2025-01-15,109,1,Winter,2,False,6.333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,110,1,Winter,2,False,6.5,0.0,0.0,0.0,0.0,
2025-01-15,111,1,Winter,2,False,6.666666666666667,0.002,0.0,-0.002,0.002,1.0
2025-01-15,112,1,Winter,2,False,6.833333333333333,0.0,0.0,0.0,0.0,
2025-01-15,113,1,Winter,2,False,1.0,0.0,0.0,0.0,0.0,
2025-01-15,114,1,Winter,2,False,1.1666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,115,1,Winter,2,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,116,1,Winter,2,False,1.5,0.0,0.0,0.0,0.0,
2025-01-15,117,1,Winter,2,False,1.6666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,118,1,Winter,2,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,119,1,Winter,2,False,2.0,0.0,0.0,0.0,0.0,
2025-01-15,120,1,Winter,2,False,2.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,121,1,Winter,2,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,122,1,Winter,2,False,2.5,0.0,0.0,0.0,0.0,
2025-01-15,123,1,Winter,2,False,2.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,124,1,Winter,2,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,125,1,Winter,2,False,3.0,0.0,0.0,0.0,0.0,
2025-01-15,126,1,Winter,2,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,127,1,Winter,2,False,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,128,1,Winter,2,False,3.5,0.0,0.0,0.0,0.0,
2025-01-15,129,1,Winter,2,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-15,130,1,Winter,2,False,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-15,131,1,Winter,2,False,4.0,0.0,0.0,0.0,0.0,
2025-01-15,132,1,Winter,2,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-01-15,133,1,Winter,2,False,4.333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,134,1,Winter,2,False,4.5,0.0,0.0,0.0,0.0,
2025-01-15,135,1,Winter,2,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,136,1,Winter,2,False,4.833333333333333,0.0,0.0,0.0,0.0,
2025-01-15,137,1,Winter,2,False,5.0,0.0,0.0,0.0,0.0,
2025-01-15,138,1,Winter,2,False,5.166666666666667,0.0,0.0,0.0,0.0,
2025-01-15,139,1,Winter,2,False,5.333333333333333,0.0,0.0,0.0,0.0,
2025-01-15,140,1,Winter,2,False,5.5,0.0,0.0,0.0,0.0,
2025-01-15,141,1,Winter,2,False,5.666666666666667,0.0,0.0,0.0,0.0,
2025-01-15,142,1,Winter,2,False,5.833333333333333,0.0,0.0,0.0,0.0,
2025-01-15,143,1,Winter,2,False,6.0,0.0,0.0,0.0,0.0,
2025-01-16,0,1,Winter,3,False,6.166666666666667,0.0,0.0,0.0,0.0,
2025-01-16,1,1,Winter,3,False,6.333333333333333,0.0,0.0,0.0,0.0,
2025-01-16,2,1,Winter,3,False,6.5,0.0,0.0,0.0,0.0,
2025-01-16,3,1,Winter,3,False,6.666666666666667,0.0,0.0,0.0,0.0,
2025-01-16,4,1,Winter,3,False,6.833333333333333,0.0,0.0,0.0,0.0,
2025-01-16,5,1,Winter,3,False,1.0,0.0,0.0,0.0,0.0,
2025-01-16,6,1,Winter,3,False,1.1666666666666667,0.0,0.0,0.0,0.0,
2025-01-16,7,1,Winter,3,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-01-16,8,1,Winter,3,False,1.5,0.0,0.0,0.0,0.0,
2025-01-16,9,1,Winter,3,False,1.6666666666666667,0.0,0.0,0.0,0.0,
2025-01-16,10,1,Winter,3,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-01-16,11,1,Winter,3,False,2.0,0.0,0.0,0.0,0.0,
2025-01-16,12,1,Winter,3,False,2.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-16,13,1,Winter,3,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-16,14,1,Winter,3,False,2.5,0.0,0.0,0.0,0.0,
2025-01-16,15,1,Winter,3,False,2.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-16,16,1,Winter,3,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-16,17,1,Winter,3,False,3.0,0.0,0.0,0.0,0.0,
2025-01-16,18,1,Winter,3,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-01-16,19,1,Winter,3,False,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-01-16,20,1,Winter,3,False,3.5,0.0,0.0,0.0,0.0,
2025-01-16,21,1,Winter,3,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-01-16,22,1,Winter,3,False,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-01-16,23,1,Winter,3,False,4.0,0.0,0.0,0.0,0.0,
2025-01-16,24,1,Winter,3,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-01-16,25,1,Winter,3,False,4.333333333333333,0.0,0.0,0.0,0.0,
2025-01-16,26,1,Winter,3,False,4.5,0.0,0.0,0.0,0.0,
2025-01-16,27,1,Winter,3,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-01-16,28,1,Winter,3,False,4.833333333333333,0.0,0.0,0.0,0.0,
2025-01-16,29,1,Winter,3,False,5.0,0.0,0.0,0.0,0.0,
2025-01-16,30,1,Winter,3,False,5.166666666666667,0.0,0.0,0.0,0.0,
2025-01-16,31,1,Winter,3,False,5.333333333333333,0.0037,0.0,-0.0037,0.0037,1.0
2025-01-16,32,1,Winter,3,False,5.5,0.0,0.0,0.0,0.0,
2025-01-16,33,1,Winter,3,False,5.666666666666667,0.0,0.0,0.0,0.0,
2025-01-16,34,1,Winter,3,False,5.833333333333333,0.051,0.0,-0.051,0.051,1.0
2025-01-16,35,1,Winter,3,False,6.0,0.0,0.0,0.0,0.0,
2025-01-16,36,1,Winter,3,False,6.166666666666667,0.0,18.577783333333333,18.577783333333333,18.577783333333333,
2025-01-16,37,1,Winter,3,False,6.333333333333333,0.7109,37.155566666666665,36.44466666666666,36.44466666666666,51.26553195479908
2025-01-16,38,1,Winter,3,False,6.5,0.0,55.73335,55.73335,55.73335,
2025-01-16,39,1,Winter,3,False,6.666666666666667,0.0,74.31113333333333,74.31113333333333,74.31113333333333,
2025-01-16,40,1,Winter,3,False,6.833333333333333,13.5176,92.88891666666667,79.37131666666667,79.37131666666667,5.87170183069973
2025-01-16,41,1,Winter,3,False,1.0,97.65,96.3078,-1.3422000000000054,1.3422000000000054,0.013745007680491606
2025-01-16,42,1,Winter,3,False,1.1666666666666667,286.5651,333.8098,47.24470000000002,47.24470000000002,0.16486550525517596
2025-01-16,43,1,Winter,3,False,1.3333333333333333,533.3749,571.3118,37.93689999999992,37.93689999999992,0.07112614410614358
2025-01-16,44,1,Winter,3,False,1.5,790.95,808.8138,17.86379999999997,17.86379999999997,0.022585245590745266
2025-01-16,45,1,Winter,3,False,1.6666666666666667,1040.8785,1046.3157999999999,5.437299999999823,5.437299999999823,0.0052237605061492024
2025-01-16,46,1,Winter,3,False,1.8333333333333333,1294.6345,1283.8178,-10.816699999999855,10.816699999999855,0.008355022208970837
2025-01-16,47,1,Winter,3,False,2.0,1562.9625,1521.3198,-41.642700000000104,41.642700000000104,0.02664344154130384
2025-01-16,48,1,Winter,3,False,2.1666666666666665,1833.0772,1798.9354166666667,-34.14178333333325,34.14178333333325,0.01862539304582112
2025-01-16,49,1,Winter,3,False,2.3333333333333335,2035.9169,2076.551033333333,40.63413333333324,40.63413333333324,0.019958640420605203
2025-01-16,50,1,Winter,3,False,2.5,2224.2,2354.16665,129.9666500000003,129.9666500000003,0.05843298714144425
2025-01-16,51,1,Winter,3,False,2.6666666666666665,2535.6213,2631.7822666666666,96.16096666666681,96.16096666666681,0.03792402543182092
2025-01-16,52,1,Winter,3,False,2.8333333333333335,2905.6165,2909.397883333333,3.7813833333329967,3.7813833333329967,0.001301404825217986
2025-01-16,53,1,Winter,3,False,3.0,3237.5625,3187.0135,-50.54899999999998,50.54899999999998,0.015613289318739013
2025-01-16,54,1,Winter,3,False,3.1666666666666665,3481.2347,3381.103416666667,-100.13128333333316,100.13128333333316,0.028763152146372997
2025-01-16,55,1,Winter,3,False,3.3333333333333335,3689.6765,3575.193333333333,-114.48316666666688,114.48316666666688,0.031027968621820064
2025-01-16,56,1,Winter,3,False,3.5,3888.4125,3769.28325,-119.12924999999996,119.12924999999996,0.030636988745407018
2025-01-16,57,1,Winter,3,False,3.6666666666666665,4055.177,3963.3731666666663,-91.80383333333384,91.80383333333384,0.022638674793562363
2025-01-16,58,1,Winter,3,False,3.8333333333333335,4192.002,4157.463083333333,-34.53891666666732,34.53891666666732,0.008239241457105058
2025-01-16,59,1,Winter,3,False,4.0,4375.6875,4351.553,-24.134500000000116,24.134500000000116,0.005515590407221749
2025-01-16,60,1,Winter,3,False,4.166666666666667,4678.5792,4586.535033333334,-92.04416666666657,92.04416666666657,0.019673529661882516
2025-01-16,61,1,Winter,3,False,4.333333333333333,4894.4766,4821.517066666666,-72.95953333333364,72.95953333333364,0.014906503656250729
2025-01-16,62,1,Winter,3,False,4.5,5013.1875,5056.4991,43.3116,43.3116,0.008639533231102966
2025-01-16,63,1,Winter,3,False,4.666666666666667,5228.8902,5291.481133333334,62.59093333333385,62.59093333333385,0.011970213743125424
2025-01-16,64,1,Winter,3,False,4.833333333333333,5489.9441,5526.463166666666,36.51906666666673,36.51906666666673,0.006651992443177469
2025-01-16,65,1,Winter,3,False,5.0,5732.025,5761.4452,29.420200000000477,29.420200000000477,0.00513260148027974
2025-01-16,66,1,Winter,3,False,5.166666666666667,5927.3177,5875.480866666667,-51.836833333332834,51.836833333332834,0.008745411661219515
