date,slot,P_plan_kW,P_em_kW,P_ch_kW,P_dis_kW,E_kWh,P_curt_kW,load_forecast_kW,pv_forecast_kW,load_actual_kW,pv_actual_kW,price
2025-03-06,31,3666.7744250000005,0.0,5.74192500000072,0.0,7289.820269120361,0.0,4012.17705,0.0235,3661.3705,0.338,0.4439
2025-03-06,32,8684.5625,0.0,4935.2125,0.0,7290.681557870362,0.0,3992.0074999999997,0.0,3749.35,0.0,0.4301
2025-03-06,33,8356.4068,0.0,4585.1098,0.0,8030.963432870361,0.0,3915.0313499999997,0.16570000000000001,3771.297,0.0,0.3713
2025-03-06,34,3801.7650000000153,0.0,0.0,353.7618999999854,8718.729902870362,0.0,4362.4589,0.327475,4160.234,4.7071,0.5708
2025-03-06,35,298.6449999999995,0.0,0.0,4387.1050000000005,8653.218439907401,0.0,5110.15,0.0,4685.75,0.0,0.9099
2025-03-06,36,331.42212500000005,0.0,0.0,4325.139375,7840.79158805555,0.0,5283.0633,2.3078,4656.5615,0.0,0.9368
2025-03-06,37,116.04000000000087,0.0,0.0,4518.633799999999,7039.839851944439,0.0,5175.5208,5.971125,4712.9746,78.3008,0.8758
2025-03-06,38,124.11124999999811,0.0,0.0,4467.058750000002,6203.055814907402,0.0,5136.9,44.00625,4935.12,343.95,0.8759
2025-03-06,39,321.0564472499682,0.0,0.0,3813.1246527500316,5375.82271305555,0.0,5210.204075,199.75495,4789.6963,655.5152,0.8601
2025-03-06,40,3871.46895,0.0,0.0,31.95844999999963,4669.688518101841,0.0,5214.374925,447.73822499999994,4859.342,955.9146,0.8442
2025-03-06,41,3570.544375000001,0.0,0.0,337.6556249999994,4663.770286620359,0.0,5158.797500000001,737.5875,5152.3,1244.1,0.8334
2025-03-06,42,3399.3208749999994,0.0,0.0,79.80062499999985,4601.241467175914,0.0,5223.10405,1022.3214499999999,5038.797,1559.6755,0.8092
2025-03-06,43,3268.3303,0.0,432.7752999999998,0.0,4586.4635736573955,0.0,5293.030675,1300.464325,4778.1472,1942.5922,0.7972
2025-03-06,44,2919.025624999999,0.0,681.2656249999991,0.0,4651.3798686573955,0.0,5179.57,1585.0218750000001,4588.11,2350.35,0.7644
2025-03-06,45,6919.524275,0.0,5000.0,0.0,4753.569712407395,29.17907500000001,4966.143,1882.7531250000002,4578.1208,2687.7756,0.6899
2025-03-06,46,2508.08755,0.0,33.41115000000036,0.0,5503.569712407395,0.0,5739.503675,2165.285975,5452.8794,2978.203,0.86
2025-03-06,47,0.0,0.0,0.0,3303.6175000000003,5508.581384907395,0.0,7000.3,2439.2437499999996,6597.13,3293.5125,1.1617
2025-03-06,48,0.0,0.0,0.0,2910.5885000000003,4896.800366388877,0.0,7076.741725,2746.373525,6575.8584,3665.2699,1.1683
2025-03-06,49,0.0,0.0,0.0,2595.1044999999995,4357.802496018507,0.0,6907.057199999999,3092.3464750000003,6498.9908,3903.8863,1.0956
2025-03-06,50,0.0,0.0,0.0,2651.4999999999995,3877.2275886110992,0.0,7011.915,3443.175,6692.65,4041.15,1.0849
2025-03-06,51,0.0,0.0,0.0,2131.5104,3386.209070092581,0.0,6963.775750000001,3760.0937,6436.338,4304.8276,1.061
2025-03-06,52,0.0,0.0,0.0,1908.3476,2991.4849219444327,0.0,6894.259925,4101.713625,6514.4111,4606.0635,1.043
2025-03-06,53,0.0,0.0,0.0,1954.6675000000005,2638.087218240729,0.0,6881.804999999999,4457.0625,6885.88,4931.2125,1.036
2025-03-06,54,0.0,0.0,0.0,1345.1095999999998,2276.111755277766,0.0,6843.6165249999995,4753.720800000001,6655.4285,5310.3189,1.0147
2025-03-06,55,0.0,0.0,0.0,1006.4373999999998,2027.0173849073958,0.0,6865.6149749999995,5046.798825,6356.0223,5349.5849,0.9922
2025-03-06,56,0.0,0.0,0.0,1096.6724999999997,1840.6400886110996,0.0,6937.755,5339.737499999999,6350.16,5253.4875,0.97
2025-03-06,57,0.0,0.0,0.0,800.116,1637.5525886110997,0.0,6942.4812999999995,5575.890574999999,6448.9737,5648.8577,0.9422
2025-03-06,58,0.0,0.0,0.0,377.6753000000008,1489.3829589814702,0.0,6894.088975000001,5794.432025,6432.8536,6055.1783,0.9569
2025-03-06,59,0.0,0.0,0.0,8.43249999999989,1419.4430886110997,0.0,6848.2725,6009.825,6332.17,6323.7375,0.9977
2025-03-06,60,0.0,0.0,403.6837000000005,0.0,1417.8815145370256,0.0,6851.308725000001,6183.93985,6350.6244,6754.3081,0.9919
2025-03-06,61,0.0,0.0,608.1342999999997,0.0,1478.4340695370256,0.0,6882.286349999999,6272.81085,6383.2725,6991.4068,0.9588
2025-03-06,62,0.0,0.0,525.1950000000006,0.0,1569.6542145370256,0.0,6859.27,6371.521875,6357.03,6882.225,0.9549
2025-03-06,63,0.0,0.0,385.28679999999986,0.0,1648.4334645370257,0.0,6726.1858250000005,6637.4608,6309.5258,6694.8126,0.9839
2025-03-06,64,0.0,0.0,585.0614999999998,0.0,1706.2264845370257,0.0,6695.428875,6921.9059,6274.8124,6859.8739,0.799
2025-03-06,65,923.1281083333645,0.0,1835.6581083333642,0.0,1793.9857095370257,0.0,6783.5075,7101.084375,6301.27,7213.8,0.5025
2025-03-06,66,4464.526425,0.0,5000.0,0.0,2069.3344257870303,252.67662500000006,6795.02225,7181.276424999999,6409.7589,7197.9091,0.4662
2025-03-06,67,4256.5329,0.0,4978.6489,0.0,2819.3344257870303,0.0,6741.007475,7271.5169,6454.1628,7176.2788,0.5007
2025-03-06,68,3583.8850000000007,0.0,4420.2875,0.0,3566.1317607870305,0.0,6689.485000000001,7382.587500000001,6449.06,7285.4625,0.4827
2025-03-06,69,3763.2010749999995,0.0,4548.390475,0.0,4229.174885787031,0.0,6668.049274999999,7417.403375,6499.7044,7284.8938,0.4785
2025-03-06,70,4366.924424999999,0.0,5000.0,0.0,4911.433457037031,359.3216249999996,6541.677274999999,7343.693649999999,6289.1149,7281.5121,0.4662
2025-03-06,71,3908.9193750000013,0.0,5000.0,0.0,5661.433457037031,304.9643750000014,6339.9875,7261.424999999999,5973.53,7369.575,0.4432
2025-03-06,72,3821.6357250000005,0.0,5000.0,0.0,6411.433457037031,262.8006250000003,6249.4037499999995,7299.44885,6058.3782,7499.5431,0.4411
2025-03-06,73,3652.588799999999,0.0,4986.735199999999,0.0,7161.433457037031,0.0,6259.097374999999,7254.9935000000005,6141.0469,7475.1933,0.4551
2025-03-06,74,3957.4525000000003,0.0,5000.0,0.0,7909.443737037031,223.01500000000033,6234.3125,7104.46875,6022.75,7288.3125,0.4463
2025-03-06,75,3930.8452750000006,0.0,5000.0,0.0,8659.44373703703,154.06537500000013,6086.41115,7038.485125,5919.3149,7142.535,0.4113
2025-03-06,76,0.0,0.0,1228.8435,0.0,9409.44373703703,0.0,6177.8665,7048.410424999999,5951.7521,7180.5956,0.5682
2025-03-06,77,0.0,0.0,1092.4875000000002,0.0,9593.770262037031,0.0,6466.225,7012.48125,6112.8,7205.2875,0.8279
2025-03-06,78,0.0,0.0,606.9854000000005,0.0,9757.643387037031,0.0,6532.304549999999,6820.2798999999995,6279.2795,6886.2649,0.8636
2025-03-06,79,0.0,0.0,351.6248999999998,0.0,9848.691197037031,0.0,6515.644675,6641.5172,6276.8391,6628.464,0.8416
2025-03-06,80,0.0,0.0,316.46749999999975,0.0,9901.434932037031,0.0,6510.9,6558.271874999999,6225.37,6541.8375,0.8618
2025-03-06,81,35.449725000000626,0.0,0.0,4.213874999999234,9948.905057037031,0.0,6445.304349999999,6477.769249999999,6380.3794,6340.7158,0.8623
2025-03-06,82,0.0,0.0,0.0,256.3065999999999,9948.124709814809,0.0,6338.666300000001,6251.29135,6343.2146,6086.908,0.9026
2025-03-06,83,0.0,0.0,0.0,217.9349999999995,9900.660524629624,0.0,6263.46,5948.962500000001,6165.66,5947.725,0.9754
2025-03-06,84,0.0,0.0,0.0,325.8583000000008,9860.30219129629,0.0,6272.42135,5784.7228,6294.5937,5968.7354,1.0002
2025-03-06,85,0.0,0.0,0.0,629.8301999999994,9799.95806166666,0.0,6239.080650000001,5629.344550000001,6314.8146,5684.9844,0.9978
2025-03-06,86,0.0,0.0,0.0,1019.8624999999993,9683.32283944444,0.0,6207.3550000000005,5399.971875,6200.9,5181.0375,1.0271
2025-03-06,87,0.0,0.0,0.0,1336.3778000000002,9494.459413518514,0.0,6321.627399999999,5136.679775,6338.9606,5002.5828,1.0906
2025-03-06,88,0.0,0.0,0.0,1491.0987999999998,9246.982043148144,0.0,6285.821425,4834.219575,6336.427,4845.3282,0.9376
2025-03-06,89,6037.799999999998,0.0,4423.422499999999,0.0,8970.852635740737,0.0,6138.074999999999,4514.71875,6134.29,4519.9125,0.6694
2025-03-06,90,6312.715550000001,0.0,4392.18525,0.0,9634.366010740738,0.0,6211.97335,4231.542625,6090.4138,4169.8835,0.66
2025-03-06,91,5258.385761728407,0.0,3084.396761728406,0.0,10293.193798240738,0.0,6250.59675,4000.298925,6098.1211,3924.1321,0.7217
2025-03-06,92,2651.12375,0.0,294.3112500000002,0.0,10755.8533125,0.0,6174.225,3782.128125,6105.95,3749.1375,0.7308
2025-03-06,93,2521.133899999999,168.2046000000014,0.0,-0.0,10800.0,0.0,6170.4860499999995,3506.7142000000003,6186.314,3496.9755,0.7534
2025-03-06,94,2797.5802750000007,226.340224999999,0.0,-0.0,10800.0,0.0,6180.127675000001,3158.22565,6205.9779,3182.0574,0.7823
2025-03-06,95,3206.5506250000008,94.69187499999907,0.0,-0.0,10800.0,0.0,6139.210000000001,2779.6687500000003,6155.03,2853.7875,0.8055
2025-03-06,96,3337.331067249969,268.2094327500313,0.0,-0.0,10800.0,0.0,6072.71495,2434.616625,6156.1394,2550.5989,0.8271
2025-03-06,97,3537.1166749999998,31.184358687493102,0.0,296.25376631250657,10800.0,0.0,6108.7212,2091.5538,6158.7853,2294.2305,0.8519
2025-03-06,98,3938.8399999999992,0.0,0.0,144.50750000000062,10745.13819142361,0.0,6173.6825,1729.9687500000002,6140.41,2057.0625,0.8791
2025-03-06,99,4403.3912,0.0,44.079099999999926,0.0,10718.377543275461,0.0,6073.3520499999995,1367.299125,6143.8125,1784.5004,0.9024
2025-03-06,100,4571.207624999999,0.0,0.0,111.05867500000113,10724.989408275462,0.0,6026.320299999999,1030.5958,6175.7304,1493.4641,0.9163
2025-03-06,101,4894.128749999999,0.0,0.0,50.67375000000084,10704.422986979165,0.0,6100.0175,723.590625,6126.54,1181.7375,0.9264
2025-03-06,102,5390.811225,0.0,320.2599250000003,0.0,10695.038959201387,0.0,6132.2494750000005,434.9855,5905.9185,835.3672,0.9462
2025-03-06,103,5634.582256250006,0.0,264.4881562500059,0.0,10743.077947951388,0.0,6077.74165,194.710775,5909.1402,539.0461,0.9742
2025-03-06,104,5881.507454250002,0.0,0.0,67.01254574999803,10782.751171388889,0.0,6104.6525,43.490625,6249.72,301.2,0.9862
2025-03-06,105,6243.841850000001,0.0,0.0,173.93904999999904,10770.341440694445,0.0,6265.593675,6.302675,6490.9169,73.136,0.976
2025-03-06,106,5542.205575,0.0,0.0,141.38102499999968,10738.13050550926,0.0,5503.3994999999995,2.3370499999999996,5683.5866,0.0,1.0742
2025-03-06,107,4027.330000000001,0.0,0.0,349.71999999999935,10711.948834212964,0.0,4254.43,0.0,4377.05,0.0,1.2313
2025-03-06,108,3912.1294250000005,0.0,0.0,239.73297499999944,10647.185871250002,0.0,4129.479775000001,0.349725,4156.3124,4.45,1.2561
2025-03-06,109,4343.202524999999,0.0,47.38012499999877,0.0,10602.790875879631,0.0,4378.6024,0.167775,4295.8224,0.0,1.2447
2025-03-06,110,4355.4175,0.0,80.05749999999989,0.0,10609.89789462963,0.0,4401.4400000000005,0.0,4275.36,0.0,1.2545
2025-03-06,111,4253.91325,0.0,0.0,55.18885000000046,10621.90651962963,0.0,4338.170099999999,0.0251,4309.4216,0.3195,1.2522
2025-03-06,112,935.5227378074992,0.0,0.0,3413.814162192501,10611.686362222223,0.0,4255.658100000001,0.011875,4349.3369,0.0,1.2881
2025-03-06,113,0.0,0.0,0.0,4298.01,9979.498554408796,0.0,4229.9025,0.0,4298.01,0.0,1.3466
2025-03-06,114,0.0,0.0,0.0,4146.0915,9183.570776631019,0.0,4315.9609,0.0018,4146.1144,0.0229,1.3523
2025-03-06,115,0.0,0.0,0.0,4120.0938,8415.776054408796,0.0,4350.410075,0.0008500000000000001,4120.0938,0.0,1.3445
2025-03-06,116,0.0,0.0,0.0,4262.97,7652.795721075462,0.0,4308.225,0.0,4262.97,0.0,1.3483
2025-03-06,117,0.0,0.0,0.0,4378.5581,6863.356832186573,0.0,4305.969675,0.0,4378.5597,0.0016,1.349
2025-03-06,118,0.0,0.0,0.0,4295.9408,6052.512739593981,0.0,4260.7457,0.0,4295.9408,0.0,1.3473
2025-03-06,119,0.0,0.0,0.0,4166.44,5256.968147001388,0.0,4215.782499999999,0.0,4166.44,0.0,1.3482
2025-03-06,120,0.0,0.0,0.0,4300.1884,4485.405184038425,0.0,4313.02215,0.0,4300.1884,0.0,1.3513
2025-03-06,121,0.0,0.0,0.0,4404.0397,3689.0739988532405,0.0,4384.570250000001,0.0,4404.0397,0.0,1.34
2025-03-06,122,0.0,0.0,0.0,4362.72,2873.5110914458332,0.0,4360.2925000000005,0.0,4362.72,0.0,1.3489
2025-03-06,123,0.0,0.0,0.0,4360.8276,2065.599980334722,0.0,4329.25885,0.0,4360.8276,0.0,1.3952
2025-03-06,124,4135.979806192499,0.0,0.0,313.41229380750065,1258.0393136680557,0.0,4310.376850000001,0.0,4449.3921,0.0,1.2226
2025-03-06,125,4631.03675925926,0.0,91.43675925925982,0.0,1200.0,0.0,4342.35,0.0,4539.6,0.0,0.9332
2025-03-06,126,4548.6708499999995,0.0,57.69534999999996,0.0,1213.715513888889,0.0,4442.08615,0.0,4490.9755,0.0,0.9068
2025-03-06,127,4504.366800000001,0.0,135.5651000000007,0.0,1222.3698163888891,0.0,4399.489750000001,0.0,4368.8017,0.0,0.9371
2025-03-06,128,4589.015,0.0,270.7650000000003,0.0,1242.7045813888892,0.0,4341.1224999999995,0.0,4318.25,0.0,0.9371
2025-03-06,129,4612.439149999999,0.0,260.19134999999915,0.0,1283.3193313888892,0.0,4507.285975,0.0,4352.2478,0.0,0.9871
2025-03-06,130,4006.106,0.0,117.0274000000004,0.0,1322.348033888889,0.0,4075.603075,0.0,3889.0786,0.0,0.7764
2025-03-06,131,3271.6324999999997,0.0,81.46249999999964,0.0,1339.902143888889,0.0,3266.8749999999995,0.0,3190.17,0.0,0.4209
2025-03-06,132,3661.2611629629623,0.0,503.32336296296216,0.0,1352.1215188888889,0.0,3193.987025,0.0,3157.9378,0.0,0.3859
2025-03-06,133,3237.34855,0.0,0.0,76.37474999999995,1427.6200233333332,0.0,3313.621725,0.0,3313.7233,0.0,0.4368
2025-03-06,134,3384.7575,0.0,29.83750000000009,0.0,1413.476551111111,0.0,3294.73,0.0,3354.92,0.0,0.4198
2025-03-06,135,3344.242025,100.10457499999984,0.0,0.0,1417.952176111111,0.0,3360.485375,0.0,3444.3466,0.0,0.4186
2025-03-06,136,3346.3573,0.0,0.0,138.79649999999992,1417.952176111111,0.0,3395.795,0.0,3485.1538,0.0,0.4241
2025-03-06,137,3280.3425,39.07304550000194,0.0,161.47445449999773,1392.2491205555555,0.0,3372.295,0.0,3480.89,0.0,0.4237
2025-03-06,138,3156.4944,0.0,0.0,376.3753999999999,1362.3464437962966,0.0,3388.76355,0.0,3532.8698,0.0,0.4248
2025-03-06,139,3103.72275,0.0,0.0,359.0617500000003,1292.6472956481484,0.0,3348.58785,0.0,3462.7845,0.0,0.424
2025-03-06,140,3223.48,114.78999999999996,0.0,0.0,1226.1543789814816,0.0,3317.9575,0.0,3338.27,0.0,0.422
2025-03-06,141,3465.2296499999998,0.0,98.06894999999986,0.0,1226.1543789814816,0.0,3400.335675,0.0,3367.1607,0.0,0.424
2025-03-06,142,3094.1919,0.0,13.278399999999692,0.0,1240.8647214814816,0.0,3034.7518499999996,0.0,3080.9135,0.0,0.4271
2025-03-06,143,2374.8149999999996,0.0,0.0,231.42500000000018,1242.8564814814815,0.0,2422.5199999999995,0.0,2606.24,0.0,0.4276
2025-03-07,0,7211.034100000001,0.0,0.0,0.0,1200.0,4639.018800000001,2381.833625,0.0,2572.0153,0.0,0.4248
2025-03-07,1,7437.613275,0.0,1392.135781790133,0.0,1200.0,3478.0934932098667,2495.945175,0.0,2567.384,0.0,0.4245
2025-03-07,2,7225.307500000001,0.0,4789.397500000001,0.0,1408.82036726852,0.0,2495.5675,0.0,2435.91,0.0,0.4269
2025-03-07,3,7367.3992,0.0,4923.7504,0.0,2127.22999226852,0.0,2530.29845,0.0,2443.6488,0.0,0.4272
2025-03-07,4,7465.4004,0.0,5000.0,0.0,2865.79255226852,0.5663000000004104,2561.286325,0.0,2464.8341,0.0,0.4271
2025-03-07,5,2527.3375,0.0,44.127500000000055,0.0,3615.79255226852,0.0,2536.2075,0.0,2483.21,0.0,0.4285
2025-03-07,6,2594.9909000000002,0.0,0.0,13.255799999999908,3622.41167726852,0.0,2475.8839500000004,0.0,2608.2467,0.0,0.4311
2025-03-07,7,2598.369475,0.0,0.0,14.301025000000209,3619.956899490742,0.0,2528.313025,0.0,2612.6705,0.0,0.4302
2025-03-07,8,6811.305599691366,0.0,4328.395599691366,0.0,3617.308561527779,0.0,2637.5325,0.0,2482.91,0.0,0.4279
2025-03-07,9,2739.88765,0.0,292.1676500000003,0.0,4266.567901481484,0.0,2605.5769,0.0,2447.72,0.0,0.4312
2025-03-07,10,2560.4332749999994,0.0,56.63977499999919,0.0,4310.393048981484,0.0,2598.7985750000003,0.0,2503.7935,0.0,0.4333
2025-03-07,11,2417.885,0.0,0.0,158.48499999999967,4318.889015231483,0.0,2672.9525,0.0,2576.37,0.0,0.4311
2025-03-07,12,2719.051034567883,0.0,140.12543456788308,0.0,4289.539941157409,0.0,2722.4286,0.0,2578.9256,0.0,0.4293
2025-03-07,13,2780.8340250000006,0.0,352.0213250000006,0.0,4310.558756342592,0.0,2807.3419750000003,0.0,2428.8127,0.0,0.4324
2025-03-07,14,2893.2625,0.0,612.7224999999999,0.0,4363.361955092591,0.0,2898.0424999999996,0.0,2280.54,0.0,0.4367
2025-03-07,15,2822.8617249999998,0.0,430.90072499999997,0.0,4455.270330092591,0.0,2875.0685249999997,0.0,2391.961,0.0,0.4348
2025-03-07,16,2656.2287500000007,0.0,152.9957500000005,0.0,4519.905438842591,0.0,2793.2397000000005,0.0,2503.233,0.0,0.4335
2025-03-07,17,2532.0899999999997,0.0,8.669999999999618,0.0,4542.854801342592,0.0,2747.045,0.0,2523.42,0.0,0.4357
2025-03-07,18,2829.4883250000003,0.0,225.2069250000004,0.0,4544.155301342592,0.0,2798.95435,0.0,2604.2814,0.0,0.4374
2025-03-07,19,2918.176375,0.0,249.57517499999994,0.0,4577.936340092592,0.0,2904.211725,0.0,2668.6012,0.0,0.4371
2025-03-07,20,2928.96,0.0,260.73,0.0,4615.372616342593,0.0,2977.215,0.0,2668.23,0.0,0.4356
2025-03-07,21,2789.8118000000004,0.0,137.6618000000003,0.0,4654.482116342592,0.0,2951.945575,0.0,2652.15,0.0,0.4353
2025-03-07,22,2786.08625,0.0,92.56835000000001,0.0,4675.131386342592,0.0,2896.386025,0.0,2693.5179,0.0,0.436
2025-03-07,23,2850.97,0.0,114.17999999999984,0.0,4689.016638842592,0.0,2895.6749999999997,0.0,2736.79,0.0,0.4378
2025-03-07,24,2911.048525,0.0,245.24012500000026,0.0,4706.143638842593,0.0,2974.289075,0.0,2665.8084,0.0,0.4401
2025-03-07,25,2892.874925,0.0,245.2308250000001,0.0,4742.929657592593,0.0,2988.342275,0.0,2647.6456,0.0015,0.4389
2025-03-07,26,2765.4725000000003,0.0,56.45250000000033,0.0,4779.714281342593,0.0,2940.5925,0.0,2709.02,0.0,0.4364
2025-03-07,27,3011.8070249999996,0.0,301.7510249999996,0.0,4788.182156342593,0.0,2974.711,0.00075,2710.056,0.0,0.4393
2025-03-07,28,3175.758875,0.0,481.9608750000002,0.0,4833.444810092593,0.0,3043.903875,0.0025,2693.819,0.021,0.4422
2025-03-07,29,3102.3025000000002,0.0,378.40250000000015,0.0,4905.738941342593,0.0,3053.855,0.0,2723.9,0.0,0.4395
2025-03-07,30,3000.531049999999,0.0,200.189249999999,0.0,4962.4993163425925,0.0,2963.8212249999997,0.010975,2800.3418,0.0,0.4333
2025-03-07,31,2882.905725,0.0,97.74842500000022,0.0,4992.527703842592,0.0,2933.2424249999995,0.035,2785.4491,0.2918,0.4439
2025-03-07,32,2918.2674999999995,0.0,268.2274999999995,0.0,5007.189967592592,0.0,3047.7099999999996,0.0,2650.04,0.0,0.4301
2025-03-07,33,8087.38595,0.0,5000.0,0.0,5047.424092592592,565.7631499999998,3220.8010999999997,0.152825,2521.6228,0.0,0.3713
2025-03-07,34,0.0,0.0,0.0,2567.0059,5797.424092592592,0.0,3190.4973750000004,0.4874,2571.0701,4.0642,0.5708
2025-03-07,35,0.0,0.0,0.0,2686.89,5322.052629629629,0.0,3038.53,0.0,2686.89,0.0,0.9099
2025-03-07,36,0.0,0.0,0.0,2609.8072,4824.480407407407,0.0,3089.9032249999996,2.1287000000000003,2609.8072,0.0,0.9368
2025-03-07,37,0.0,0.0,0.0,2558.8243,4341.182777777778,0.0,3110.6506,8.57505,2635.6653,76.841,0.8758
2025-03-07,38,0.0,0.0,0.0,2433.64,3867.326425925926,0.0,3020.515,57.984375,2740.54,306.9,0.8759
2025-03-07,39,0.0,0.0,0.0,2097.8644999999997,3416.6523518518516,0.0,3031.73555,222.74824999999998,2649.6306,551.7661,0.8601
2025-03-07,40,0.0,0.0,0.0,2083.6463999999996,3028.158925925926,0.0,3319.16985,459.7347500000001,2893.7587,810.1123,0.8442
2025-03-07,41,0.0,0.0,0.0,2247.325,2642.2984814814813,0.0,3667.9125,730.03125,3348.4,1101.075,0.8334
2025-03-07,42,0.0,0.0,0.0,1890.2939000000001,2226.127185185185,0.0,3668.698525,1018.48945,3315.6305,1425.3366,0.8092
2025-03-07,43,0.0,0.0,0.0,1475.1040000000003,1876.0727592592593,0.0,3627.3587749999997,1308.825,3227.5356,1752.4316,0.7972
2025-03-07,44,0.0,0.0,0.0,1189.33,1602.905351851852,0.0,3667.4975,1594.7156249999998,3269.08,2079.75,0.7644
2025-03-07,45,0.0,0.0,0.0,744.0842000000002,1382.6590555555556,0.0,3617.52095,1887.4596000000001,3182.9193,2438.8351,0.6899
2025-03-07,46,0.0,0.0,0.0,242.27469999999994,1244.8656851851852,0.0,3579.4979999999996,2223.8387000000002,3093.1533,2850.8786,0.86
2025-03-07,47,0.0,0.0,-0.0,0.0,1200.0,128.14750000000004,3588.5875,2579.7375,3095.69,3223.8375,1.1617
2025-03-07,48,0.0,0.0,0.0,0.0,1200.0,260.991,3572.9532000000004,2884.771425,3163.896,3424.887,1.1683
2025-03-07,49,0.0,0.0,-0.0,0.0,1200.0,303.2954,3583.5018499999996,3152.1756000000005,3291.509,3594.8044,1.0956
2025-03-07,50,0.0,0.0,-0.0,0.0,1200.0,535.2800000000002,3552.54,3418.78125,3311.02,3846.3,1.0849
2025-03-07,51,0.0,0.0,-0.0,0.0,1200.0,1053.993,3416.701,3708.94215,3099.859,4153.852,1.061
2025-03-07,52,0.0,0.0,-0.0,0.0,1200.0,1004.1778999999997,3697.119675,3991.0975499999995,3340.0953,4344.2732,1.043
2025-03-07,53,0.0,0.0,0.0,0.0,1200.0,672.8499999999999,4242.047500000001,4260.825,3866.6,4539.45,1.036
2025-03-07,54,0.0,0.0,0.0,0.0,1200.0,1171.2414999999996,4333.51915,4549.06855,3816.1392,4987.3807,1.0147
2025-03-07,55,0.0,0.0,0.0,0.0,1200.0,1444.4723999999997,4257.568525000001,4862.555399999999,3707.7905,5152.2629,0.9922
2025-03-07,56,0.0,0.0,0.0,0.0,1200.0,1279.9524999999994,4246.3150000000005,5175.80625,3824.51,5104.4625,0.97
2025-03-07,57,0.0,0.0,-0.0,0.0,1200.0,1579.4888999999998,4230.8039,5446.51335,3889.226,5468.7149,0.9422
2025-03-07,58,0.0,0.0,-0.0,0.0,1200.0,2115.0955999999996,4195.147075,5668.539124999999,3769.143,5884.2386,0.9569
2025-03-07,59,0.0,0.0,-0.0,0.0,1200.0,2556.49,4177.2975,5860.612499999999,3634.01,6190.5,0.9977
2025-03-07,60,0.0,0.0,0.0,0.0,1200.0,2820.7270000000003,4212.08705,6050.215525,3762.9868,6583.7138,0.9919
2025-03-07,61,0.0,0.0,-0.0,0.0,1200.0,3027.1752999999994,4180.42115,6236.3606,3847.829,6875.0043,0.9588
2025-03-07,62,0.0,0.0,-0.0,0.0,1200.0,3231.3500000000004,4084.8624999999997,6380.840625,3766.75,6998.1,0.9549
2025-03-07,63,0.0,0.0,-0.0,0.0,1200.0,3419.6857999999997,4049.641175,6443.532099999999,3691.4462,7111.132,0.9839
2025-03-07,64,0.0,0.0,-0.0,0.0,1200.0,3730.1507,4044.375,6495.108875,3628.0167,7358.1674,0.799
2025-03-07,65,0.0,0.0,0.0,0.0,1200.0,3855.6575,4018.8525,6605.559375,3654.28,7509.9375,0.5025
2025-03-07,66,0.0,0.0,-0.0,0.0,1200.0,3418.2848,3967.29135,6777.107000000001,3833.6126,7251.8974,0.4662
2025-03-07,67,0.0,0.0,0.0,0.0,1200.0,3619.2823,3974.9193,6862.951225000001,3734.1799,7353.4622,0.5007
2025-03-07,68,0.0,0.0,4220.1446881944385,0.0,1200.0,152.22031180556132,4050.4125,6842.737499999999,3477.21,7849.575,0.4827
2025-03-07,69,0.0,0.0,4357.5516,0.0,1833.0217032291657,0.0,4101.098825,6843.171875,3611.2248,7968.7764,0.4785
2025-03-07,70,0.0,0.0,4050.4181000000003,0.0,2486.6544432291657,0.0,4031.1811499999994,6923.21465,3704.8729,7755.291,0.4662
2025-03-07,71,0.0,0.0,3933.355,0.0,3094.2171582291658,0.0,3880.7000000000003,7067.521875,3610.07,7543.425,0.4432
2025-03-07,72,0.0,0.0,3935.8691999999996,0.0,3684.220408229166,0.0,3802.83695,7203.475025000001,3631.9067,7567.7759,0.4411
2025-03-07,73,0.0,0.0,3647.3739,0.0,4274.600788229166,0.0,3854.4165,7254.743124999999,3743.4031,7390.777,0.4551
2025-03-07,74,0.0,0.0,3236.1274999999996,0.0,4821.706873229166,0.0,3911.9674999999997,7215.15,3782.71,7018.8375,0.4463
2025-03-07,75,0.0,0.0,3266.7998000000002,0.0,5307.125998229167,0.0,3799.325425,7148.829449999999,3632.591,6899.3908,0.4113
2025-03-07,76,0.0,0.0,3278.006,0.0,5797.145968229167,0.0,3736.72955,7114.1447499999995,3527.8077,6805.8137,0.5682
2025-03-07,77,0.0,0.0,3079.8625,0.0,6288.846868229167,0.0,3779.245,7050.740625,3557.0,6636.8625,0.8279
2025-03-07,78,0.0,0.0,2918.1533000000004,0.0,6750.826243229167,0.0,3769.706575,6856.126,3604.9292,6523.0825,0.8636
2025-03-07,79,0.0,0.0,2651.3626,0.0,7188.549238229167,0.0,3762.164525,6715.0423,3675.6024,6326.965,0.8416
2025-03-07,80,0.0,0.0,2286.5875000000005,0.0,7586.253628229167,0.0,3780.7574999999997,6652.575000000001,3720.2,6006.7875,0.8618
2025-03-07,81,0.0,0.0,2057.8002,0.0,7929.2417532291665,0.0,3773.244875,6507.952125,3635.6365,5693.4367,0.8623
2025-03-07,82,0.0,0.0,2087.0953,0.0,8237.911783229167,0.0,3725.2390250000003,6307.611525,3448.9879,5536.0832,0.9026
2025-03-07,83,0.0,0.0,2145.115,0.0,8550.976078229167,0.0,3651.345,6119.671875,3365.51,5510.625,0.9754
