date,slot,load_kW,pv_actual_kW,price_realtime,price_typical,load_typical,pv_forecast_typical,issue_date,issue_time,lead_time_hours,pv_forecast_op_kW,month,dayofweek,is_weekend,season,net_load_actual_kW,net_load_forecast_kW,time_str
2025-04-11,70,3553.7588,8471.2631,0.1763,0.4662,5712.901,7592.1539,2025-04-11,06:00:00,5.833333333333333,8888.122466666668,4,4,False,Spring,-4917.5043000000005,-5334.363666666668,11:50
2025-04-11,71,3624.61,8585.6625,0.1676,0.4432,5519.4607,7601.0433,2025-04-11,06:00:00,6.0,8969.6059,4,4,False,Spring,-4961.0525,-5344.9959,12:00
2025-04-11,72,3756.8127,8898.359,0.1696,0.4411,5494.7907,7612.316,2025-04-11,06:00:00,6.166666666666667,9074.822566666668,4,4,False,Spring,-5141.5463,-5318.009866666667,12:10
2025-04-11,73,3625.3198,8980.4831,0.1468,0.4551,5514.4524,7602.6524,2025-04-11,06:00:00,6.333333333333333,9180.039233333333,4,4,False,Spring,-5355.163299999999,-5554.719433333333,12:20
2025-04-11,74,3430.09,8905.8375,0.1092,0.4463,5485.829,7554.1872,2025-04-11,06:00:00,6.5,9285.2559,4,4,False,Spring,-5475.7474999999995,-5855.1659,12:30
2025-04-11,75,3650.3155,9159.8137,0.1175,0.4113,5462.3628,7472.7384,2025-04-11,06:00:00,6.666666666666667,9390.472566666667,4,4,False,Spring,-5509.4982,-5740.157066666667,12:40
2025-04-11,76,3654.884,9272.7325,0.2349,0.5682,5566.1066,7393.4172,2025-04-11,06:00:00,6.833333333333333,9495.689233333333,4,4,False,Spring,-5617.8485,-5840.805233333333,12:50
2025-04-11,77,3420.8,9098.625,0.4046,0.8279,5725.7548,7312.7979,2025-04-11,12:00:00,1.0,9136.5776,4,4,False,Spring,-5677.825,-5715.7776,13:00
2025-04-11,78,3542.0735,8983.4151,0.4878,0.8636,5739.4957,7194.541,2025-04-11,12:00:00,1.1666666666666667,8979.898016666666,4,4,False,Spring,-5441.3416,-5437.824516666666,13:10
2025-04-11,79,3544.2485,8958.8949,0.4975,0.8416,5714.6836,7053.1371,2025-04-11,12:00:00,1.3333333333333333,8823.218433333333,4,4,False,Spring,-5414.6464,-5278.969933333334,13:20
2025-04-11,80,3385.5,8905.5,0.4955,0.8618,5717.8505,6910.4064,2025-04-11,12:00:00,1.5,8666.53885,4,4,False,Spring,-5520.0,-5281.038850000001,13:30
2025-04-11,81,3526.9507,8691.483,0.5265,0.8623,5708.2486,6772.4075,2025-04-11,12:00:00,1.6666666666666667,8509.859266666666,4,4,False,Spring,-5164.532300000001,-4982.908566666667,13:40
2025-04-11,82,3621.6144,8400.5914,0.5331,0.9026,5696.9182,6607.36,2025-04-11,12:00:00,1.8333333333333333,8353.179683333332,4,4,False,Spring,-4778.976999999999,-4731.5652833333315,13:50
2025-04-11,83,3528.91,8125.1625,0.5143,0.9754,5692.2983,6412.5085,2025-04-11,12:00:00,2.0,8196.5001,4,4,False,Spring,-4596.2525000000005,-4667.590099999999,14:00
2025-04-11,84,3461.338,7866.471,0.5337,1.0002,5687.1291,6214.0158,2025-04-11,12:00:00,2.1666666666666665,7899.9737,4,4,False,Spring,-4405.133,-4438.635699999999,14:10
2025-04-11,85,3384.9724,7459.9075,0.5856,0.9978,5678.962,6000.7112,2025-04-11,12:00:00,2.3333333333333335,7603.4473,4,4,False,Spring,-4074.9351,-4218.474899999999,14:20
2025-04-11,86,3340.02,7025.325,0.6274,1.0271,5669.4508,5766.9816,2025-04-11,12:00:00,2.5,7306.920899999999,4,4,False,Spring,-3685.305,-3966.900899999999,14:30
2025-04-11,87,3422.4836,6856.5771,0.6037,1.0906,5664.1948,5521.5066,2025-04-11,12:00:00,2.6666666666666665,7010.3945,4,4,False,Spring,-3434.0935000000004,-3587.9109000000003,14:40
2025-04-11,88,3403.7444,6654.4668,0.4896,0.9376,5672.7011,5268.781,2025-04-11,12:00:00,2.8333333333333335,6713.8681,4,4,False,Spring,-3250.7224,-3310.1236999999996,14:50
2025-04-11,89,3278.37,6255.8625,0.3702,0.6694,5682.2544,5009.7152,2025-04-11,12:00:00,3.0,6417.3417,4,4,False,Spring,-2977.4925000000003,-3138.9717,15:00
2025-04-11,90,3280.5469,5802.3501,0.3797,0.66,5669.0195,4743.4484,2025-04-11,12:00:00,3.1666666666666665,6101.32085,4,4,False,Spring,-2521.8032,-2820.7739500000002,15:10
2025-04-11,91,3377.7287,5493.4041,0.4413,0.7217,5656.3651,4471.224,2025-04-11,12:00:00,3.3333333333333335,5785.3,4,4,False,Spring,-2115.6753999999996,-2407.5713,15:20
2025-04-11,92,3429.32,5326.7625,0.4487,0.7308,5657.0867,4188.2025,2025-04-11,12:00:00,3.5,5469.27915,4,4,False,Spring,-1897.4424999999997,-2039.9591500000001,15:30
2025-04-11,93,3338.7472,5124.1284,0.3736,0.7534,5662.6008,3889.3931,2025-04-11,12:00:00,3.6666666666666665,5153.2582999999995,4,4,False,Spring,-1785.3811999999998,-1814.5110999999997,15:40
2025-04-11,94,3324.2994,4852.312,0.3941,0.7823,5669.2596,3594.5946,2025-04-11,12:00:00,3.8333333333333335,4837.23745,4,4,False,Spring,-1528.0126,-1512.9380499999997,15:50
2025-04-11,95,3382.14,4449.975,0.5063,0.8055,5673.4767,3303.8878,2025-04-11,12:00:00,4.0,4521.2166,4,4,False,Spring,-1067.8350000000005,-1139.0765999999999,16:00
2025-04-11,96,3312.0895,3885.7737,0.5391,0.8271,5671.0146,2998.4247,2025-04-11,12:00:00,4.166666666666667,4167.209416666667,4,4,False,Spring,-573.6842000000001,-855.1199166666665,16:10
2025-04-11,97,3324.0025,3496.4282,0.5801,0.8519,5661.5926,2687.4131,2025-04-11,12:00:00,4.333333333333333,3813.2022333333334,4,4,False,Spring,-172.42569999999978,-489.19973333333337,16:20
2025-04-11,98,3514.46,3279.5625,0.6381,0.8791,5665.8922,2383.1779,2025-04-11,12:00:00,4.5,3459.19505,4,4,False,Spring,234.89750000000004,55.264950000000226,16:30
2025-04-11,99,3674.8756,2919.0898,0.6147,0.9024,5689.0372,2089.1246,2025-04-11,12:00:00,4.666666666666667,3105.1878666666667,4,4,False,Spring,755.7857999999997,569.6877333333332,16:40
2025-04-11,100,3290.7226,2563.1458,0.5614,0.9163,5603.6614,1791.0829,2025-04-11,12:00:00,4.833333333333333,2751.180683333333,4,4,False,Spring,727.5768000000003,539.541916666667,16:50
2025-04-11,101,2646.07,2291.4375,0.5437,0.9264,5466.7124,1501.7283,2025-04-11,12:00:00,5.0,2397.1735,4,4,False,Spring,354.63250000000016,248.8965000000003,17:00
2025-04-11,102,2585.2397,1999.5514,0.5842,0.9462,5467.3939,1255.1723,2025-04-11,12:00:00,5.166666666666667,2077.2331999999997,4,4,False,Spring,585.6883,508.0065000000004,17:10
2025-04-11,103,2720.5808,1609.6506,0.6351,0.9742,5464.727,1036.3323,2025-04-11,12:00:00,5.333333333333333,1757.2929,4,4,False,Spring,1110.9302000000002,963.2879000000003,17:20
2025-04-11,104,2749.63,1192.275,0.6527,0.9862,5492.4458,836.7775,2025-04-11,12:00:00,5.5,1437.3526,4,4,False,Spring,1557.355,1312.2774000000002,17:30
2025-04-11,105,2761.4457,904.1281,0.6613,0.976,5621.7308,665.2313,2025-04-11,12:00:00,5.666666666666667,1117.4123,4,4,False,Spring,1857.3176000000003,1644.0334000000003,17:40
2025-04-11,106,2797.213,688.8446,0.8576,1.0742,5091.2126,516.6758,2025-04-11,12:00:00,5.833333333333333,797.472,4,4,False,Spring,2108.3684000000003,1999.7410000000002,17:50
2025-04-11,107,2816.28,455.475,1.1192,1.2313,4208.5688,386.6731,2025-04-11,12:00:00,6.0,477.5317,4,4,False,Spring,2360.8050000000003,2338.7483,18:00
2025-04-11,108,2737.6425,180.218,1.113,1.2561,4122.7611,275.7933,2025-04-11,12:00:00,6.166666666666667,397.94308333333333,4,4,False,Spring,2557.4245,2339.6994166666664,18:10
2025-04-11,109,2584.6826,19.3483,1.0938,1.2447,4255.9358,182.9526,2025-04-11,12:00:00,6.333333333333333,318.35446666666667,4,4,False,Spring,2565.3343,2266.3281333333334,18:20
2025-04-11,110,2499.21,0.0,1.1454,1.2545,4225.9524,108.3414,2025-04-11,12:00:00,6.5,238.76585,4,4,False,Spring,2499.21,2260.4441500000003,18:30
2025-04-11,111,2640.9271,0.5316,1.1029,1.2522,4233.3384,54.3121,2025-04-11,12:00:00,6.666666666666667,159.17723333333333,4,4,False,Spring,2640.3955,2481.7498666666665,18:40
2025-04-11,112,2873.4893,0.0,1.0865,1.2881,4246.4625,18.6569,2025-04-11,12:00:00,6.833333333333333,79.58861666666667,4,4,False,Spring,2873.4893,2793.9006833333333,18:50
2025-04-11,113,2958.92,0.0,1.134,1.3466,4239.1795,0.2753,2025-04-11,18:00:00,1.0,0.0,4,4,False,Spring,2958.92,2958.92,19:00
2025-04-11,114,2778.5861,0.0382,1.1471,1.3523,4244.6684,0.2296,2025-04-11,18:00:00,1.1666666666666667,0.0,4,4,False,Spring,2778.5479,2778.5861,19:10
2025-04-11,115,2772.2165,0.0,1.1145,1.3445,4251.9187,0.6007,2025-04-11,18:00:00,1.3333333333333333,0.0,4,4,False,Spring,2772.2165,2772.2165,19:20
2025-04-11,116,2940.09,0.0,1.0869,1.3483,4256.6813,0.0,2025-04-11,18:00:00,1.5,0.0,4,4,False,Spring,2940.09,2940.09,19:30
2025-04-11,117,2858.7085,0.0027,1.1177,1.349,4267.3947,0.0,2025-04-11,18:00:00,1.6666666666666667,0.0,4,4,False,Spring,2858.7058,2858.7085,19:40
2025-04-11,118,2717.0628,0.0,1.1233,1.3473,4269.975,0.0,2025-04-11,18:00:00,1.8333333333333333,0.0,4,4,False,Spring,2717.0628,2717.0628,19:50
2025-04-11,119,2642.07,0.0,1.1039,1.3482,4268.6702,0.0,2025-04-11,18:00:00,2.0,0.0,4,4,False,Spring,2642.07,2642.07,20:00
2025-04-11,120,2576.0638,0.0,1.1315,1.3513,4282.2245,0.0,2025-04-11,18:00:00,2.1666666666666665,0.0,4,4,False,Spring,2576.0638,2576.0638,20:10
2025-04-11,121,2602.5298,0.0,1.0973,1.34,4291.7049,0.0,2025-04-11,18:00:00,2.3333333333333335,0.0,4,4,False,Spring,2602.5298,2602.5298,20:20
2025-04-11,122,2688.82,0.0,1.048,1.3489,4291.3611,0.0,2025-04-11,18:00:00,2.5,0.0,4,4,False,Spring,2688.82,2688.82,20:30
2025-04-11,123,2687.8639,0.0,1.1124,1.3952,4293.9182,0.0,2025-04-11,18:00:00,2.6666666666666665,0.0,4,4,False,Spring,2687.8639,2687.8639,20:40
2025-04-11,124,2612.8982,0.0,0.9632,1.2226,4295.2135,0.0,2025-04-11,18:00:00,2.8333333333333335,0.0,4,4,False,Spring,2612.8982,2612.8982,20:50
2025-04-11,125,2577.51,0.0,0.6881,0.9332,4302.0307,0.0,2025-04-11,18:00:00,3.0,0.0,4,4,False,Spring,2577.51,2577.51,21:00
2025-04-11,126,2697.7544,0.0,0.7233,0.9068,4320.9618,0.0,2025-04-11,18:00:00,3.1666666666666665,0.0,4,4,False,Spring,2697.7544,2697.7544,21:10
2025-04-11,127,2864.3205,0.0,0.7873,0.9371,4302.3292,0.0,2025-04-11,18:00:00,3.3333333333333335,0.0,4,4,False,Spring,2864.3205,2864.3205,21:20
2025-04-11,128,2890.28,0.0,0.7698,0.9371,4322.6758,0.0,2025-04-11,18:00:00,3.5,0.0,4,4,False,Spring,2890.28,2890.28,21:30
2025-04-11,129,2666.0966,0.0,0.8092,0.9871,4428.8083,0.0,2025-04-11,18:00:00,3.6666666666666665,0.0,4,4,False,Spring,2666.0966,2666.0966,21:40
2025-04-11,130,2462.3317,0.0,0.6348,0.7764,4030.1614,0.0,2025-04-11,18:00:00,3.8333333333333335,0.0,4,4,False,Spring,2462.3317,2462.3317,21:50
2025-04-11,131,2371.88,0.0,0.3294,0.4209,3362.7419,0.0,2025-04-11,18:00:00,4.0,0.0,4,4,False,Spring,2371.88,2371.88,22:00
2025-04-11,132,2297.8571,0.0,0.2921,0.3859,3309.3934,0.0,2025-04-11,18:00:00,4.166666666666667,0.0,4,4,False,Spring,2297.8571,2297.8571,22:10
2025-04-11,133,2455.7906,0.0,0.3533,0.4368,3412.9563,0.0,2025-04-11,18:00:00,4.333333333333333,0.0,4,4,False,Spring,2455.7906,2455.7906,22:20
2025-04-11,134,2684.05,0.0,0.3528,0.4198,3381.9313,0.0,2025-04-11,18:00:00,4.5,0.0,4,4,False,Spring,2684.05,2684.05,22:30
2025-04-11,135,2542.1625,0.0,0.3025,0.4186,3386.5592,0.0,2025-04-11,18:00:00,4.666666666666667,0.0,4,4,False,Spring,2542.1625,2542.1625,22:40
2025-04-11,136,2300.5688,0.0,0.2768,0.4241,3400.4846,0.0,2025-04-11,18:00:00,4.833333333333333,0.0,4,4,False,Spring,2300.5688,2300.5688,22:50
2025-04-11,137,2258.72,0.0,0.3022,0.4237,3399.2426,0.0,2025-04-11,18:00:00,5.0,0.0,4,4,False,Spring,2258.72,2258.72,23:00
2025-04-11,138,2464.0984,0.0,0.346,0.4248,3406.9809,0.0,2025-04-11,18:00:00,5.166666666666667,0.0,4,4,False,Spring,2464.0984,2464.0984,23:10
2025-04-11,139,2585.3348,0.0,0.3818,0.424,3416.1518,0.0,2025-04-11,18:00:00,5.333333333333333,0.0,4,4,False,Spring,2585.3348,2585.3348,23:20
2025-04-11,140,2516.74,0.0,0.3662,0.422,3421.9811,0.0,2025-04-11,18:00:00,5.5,0.0,4,4,False,Spring,2516.74,2516.74,23:30
2025-04-11,141,2449.9854,0.0,0.2785,0.424,3429.6923,0.0,2025-04-11,18:00:00,5.666666666666667,0.0,4,4,False,Spring,2449.9854,2449.9854,23:40
2025-04-11,142,2483.9475,0.0,0.257,0.4271,3439.061,0.0,2025-04-11,18:00:00,5.833333333333333,0.0,4,4,False,Spring,2483.9475,2483.9475,23:50
2025-04-11,143,2521.9,0.0,0.2937,0.4276,3444.7259,0.0,2025-04-11,18:00:00,6.0,0.0,4,4,False,Spring,2521.9,2521.9,0:00+1
2025-04-12,0,2403.9977,0.0,0.2543,0.4248,3439.8466,0.0,2025-04-11,18:00:00,6.166666666666667,0.0,4,5,True,Spring,2403.9977,2403.9977,00:10
2025-04-12,1,2381.2075,0.0,0.2369,0.4245,3437.9792,0.0,2025-04-11,18:00:00,6.333333333333333,0.0,4,5,True,Spring,2381.2075,2381.2075,00:20
2025-04-12,2,2528.83,0.0,0.2853,0.4269,3444.3031,0.0,2025-04-11,18:00:00,6.5,0.0,4,5,True,Spring,2528.83,2528.83,00:30
2025-04-12,3,2653.3117,0.0,0.3343,0.4272,3454.4437,0.0,2025-04-11,18:00:00,6.666666666666667,0.0,4,5,True,Spring,2653.3117,2653.3117,00:40
2025-04-12,4,2615.1578,0.0,0.3442,0.4271,3458.8273,0.0,2025-04-11,18:00:00,6.833333333333333,0.0,4,5,True,Spring,2615.1578,2615.1578,00:50
2025-04-12,5,2486.53,0.0,0.3386,0.4285,3459.8401,0.0,2025-04-12,00:00:00,1.0,0.0,4,5,True,Spring,2486.53,2486.53,01:00
2025-04-12,6,2452.6948,0.0,0.3672,0.4311,3467.1582,0.0,2025-04-12,00:00:00,1.1666666666666667,0.0,4,5,True,Spring,2452.6948,2452.6948,01:10
2025-04-12,7,2383.952,0.0,0.368,0.4302,3467.9632,0.0,2025-04-12,00:00:00,1.3333333333333333,0.0,4,5,True,Spring,2383.952,2383.952,01:20
2025-04-12,8,2362.33,0.0,0.3465,0.4279,3466.9683,0.0,2025-04-12,00:00:00,1.5,0.0,4,5,True,Spring,2362.33,2362.33,01:30
2025-04-12,9,2595.6624,0.0,0.3691,0.4312,3482.4927,0.0,2025-04-12,00:00:00,1.6666666666666667,0.0,4,5,True,Spring,2595.6624,2595.6624,01:40
2025-04-12,10,2648.6165,0.0,0.3653,0.4333,3495.0841,0.0,2025-04-12,00:00:00,1.8333333333333333,0.0,4,5,True,Spring,2648.6165,2648.6165,01:50
2025-04-12,11,2469.42,0.0,0.3105,0.4311,3498.4443,0.0,2025-04-12,00:00:00,2.0,0.0,4,5,True,Spring,2469.42,2469.42,02:00
2025-04-12,12,2440.238,0.0,0.263,0.4293,3505.2295,0.0,2025-04-12,00:00:00,2.1666666666666665,0.0,4,5,True,Spring,2440.238,2440.238,02:10
2025-04-12,13,2493.5366,0.0,0.2847,0.4324,3512.6387,0.0,2025-04-12,00:00:00,2.3333333333333335,0.0,4,5,True,Spring,2493.5366,2493.5366,02:20
2025-04-12,14,2552.98,0.0,0.3444,0.4367,3516.8685,0.0,2025-04-12,00:00:00,2.5,0.0,4,5,True,Spring,2552.98,2552.98,02:30
2025-04-12,15,2622.1201,0.0,0.348,0.4348,3517.9246,0.0,2025-04-12,00:00:00,2.6666666666666665,0.0,4,5,True,Spring,2622.1201,2622.1201,02:40
2025-04-12,16,2594.5148,0.0,0.3232,0.4335,3518.5518,0.0,2025-04-12,00:00:00,2.8333333333333335,0.0,4,5,True,Spring,2594.5148,2594.5148,02:50
2025-04-12,17,2540.18,0.0,0.3154,0.4357,3521.0976,0.0,2025-04-12,00:00:00,3.0,0.0,4,5,True,Spring,2540.18,2540.18,03:00
2025-04-12,18,2632.9596,0.0,0.3371,0.4374,3526.9261,0.0,2025-04-12,00:00:00,3.1666666666666665,0.0,4,5,True,Spring,2632.9596,2632.9596,03:10
2025-04-12,19,2656.8435,0.0,0.3297,0.4371,3537.2854,0.0,2025-04-12,00:00:00,3.3333333333333335,0.0,4,5,True,Spring,2656.8435,2656.8435,03:20
2025-04-12,20,2648.34,0.0,0.3117,0.4356,3544.8808,0.0,2025-04-12,00:00:00,3.5,0.0,4,5,True,Spring,2648.34,2648.34,03:30
2025-04-12,21,2830.9908,0.0,0.3539,0.4353,3541.2787,0.0,2025-04-12,00:00:00,3.6666666666666665,0.0,4,5,True,Spring,2830.9908,2830.9908,03:40
2025-04-12,22,2792.8067,0.0,0.365,0.436,3546.3976,0.0,2025-04-12,00:00:00,3.8333333333333335,0.0,4,5,True,Spring,2792.8067,2792.8067,03:50
2025-04-12,23,2534.13,0.0,0.3298,0.4378,3560.207,0.0,2025-04-12,00:00:00,4.0,0.0,4,5,True,Spring,2534.13,2534.13,04:00
2025-04-12,24,2487.4388,0.0024,0.3272,0.4401,3561.9581,0.0,2025-04-12,00:00:00,4.166666666666667,0.0,4,5,True,Spring,2487.4364,2487.4388,04:10
2025-04-12,25,2523.2076,0.0,0.3439,0.4389,3556.7183,0.0,2025-04-12,00:00:00,4.333333333333333,0.0,4,5,True,Spring,2523.2076,2523.2076,04:20
2025-04-12,26,2587.88,0.0,0.3576,0.4364,3560.0272,0.0,2025-04-12,00:00:00,4.5,0.0,4,5,True,Spring,2587.88,2587.88,04:30
2025-04-12,27,2756.6348,0.0333,0.3601,0.4393,3580.654,0.5994,2025-04-12,00:00:00,4.666666666666667,0.0,4,5,True,Spring,2756.6014999999998,2756.6348,04:40
2025-04-12,28,2745.8342,0.0,0.3385,0.4422,3586.916,0.2345,2025-04-12,00:00:00,4.833333333333333,0.0,4,5,True,Spring,2745.8342,2745.8342,04:50
2025-04-12,29,2575.55,0.0,0.3077,0.4395,3571.2635,0.2885,2025-04-12,00:00:00,5.0,0.0,4,5,True,Spring,2575.55,2575.55,05:00
2025-04-12,30,2573.9116,0.4637,0.3047,0.4333,3562.3171,18.6781,2025-04-12,00:00:00,5.166666666666667,81.19436666666667,4,5,True,Spring,2573.4479,2492.7172333333333,05:10
2025-04-12,31,2714.2707,0.0,0.3365,0.4439,3591.3809,54.4698,2025-04-12,00:00:00,5.333333333333333,162.38873333333333,4,5,True,Spring,2714.2707,2551.881966666667,05:20
2025-04-12,32,2795.88,0.0,0.3509,0.4301,3579.7045,108.9718,2025-04-12,00:00:00,5.5,243.5831,4,5,True,Spring,2795.88,2552.2969000000003,05:30
2025-04-12,33,2665.2662,36.2246,0.3186,0.3713,3486.119,184.1603,2025-04-12,00:00:00,5.666666666666667,324.77746666666667,4,5,True,Spring,2629.0416,2340.4887333333336,05:40
2025-04-12,34,2661.3296,210.6879,0.4932,0.5708,3823.8994,277.0582,2025-04-12,00:00:00,5.833333333333333,405.97183333333334,4,5,True,Spring,2450.6417,2255.3577666666665,05:50
2025-04-12,35,2770.53,503.3625,0.7725,0.9099,4398.0727,388.5494,2025-04-12,00:00:00,6.0,487.1662,4,5,True,Spring,2267.1675,2283.3638,06:00
2025-04-12,36,2644.6634,789.6066,0.768,0.9368,4454.0123,521.2803,2025-04-12,00:00:00,6.166666666666667,801.32615,4,5,True,Spring,1855.0567999999998,1843.33725,06:10
2025-04-12,37,2495.2693,1087.5835,0.6468,0.8758,4371.7919,672.7677,2025-04-12,00:00:00,6.333333333333333,1115.4861,4,5,True,Spring,1407.6858,1379.7831999999999,06:20
2025-04-12,38,2512.99,1403.1,0.5911,0.8759,4392.953,844.2261,2025-04-12,00:00:00,6.5,1429.6460499999998,4,5,True,Spring,1109.8899999999999,1083.34395,06:30
2025-04-12,39,2680.8609,1716.6261,0.6224,0.8601,4384.5956,1039.6744,2025-04-12,00:00:00,6.666666666666667,1743.806,4,5,True,Spring,964.2348000000002,937.0549000000001,06:40
2025-04-12,40,2825.2077,2097.9174,0.6365,0.8442,4434.7757,1259.3375,2025-04-12,00:00:00,6.833333333333333,2057.96595,4,5,True,Spring,727.2903000000001,767.2417500000001,06:50
2025-04-12,41,2949.88,2462.3625,0.6092,0.8334,4523.4561,1508.6318,2025-04-12,06:00:00,1.0,2465.8999,4,5,True,Spring,487.5174999999999,483.9801000000002,07:00
2025-04-12,42,3174.0546,2658.9056,0.6037,0.8092,4524.0721,1791.4107,2025-04-12,06:00:00,1.1666666666666667,2766.4083,4,5,True,Spring,515.1489999999999,407.6462999999999,07:10
2025-04-12,43,3234.3951,2965.0632,0.5933,0.7972,4545.8867,2085.4865,2025-04-12,06:00:00,1.3333333333333333,3066.9166999999998,4,5,True,Spring,269.33190000000013,167.47840000000042,07:20
2025-04-12,44,3126.45,3435.6,0.5408,0.7644,4523.2418,2381.2611,2025-04-12,06:00:00,1.5,3367.4251000000004,4,5,True,Spring,-309.1500000000001,-240.97510000000057,07:30
2025-04-12,45,3110.916,3830.2661,0.4736,0.6899,4383.3566,2683.1752,2025-04-12,06:00:00,1.6666666666666667,3667.9335,4,5,True,Spring,-719.3500999999997,-557.0174999999999,07:40
2025-04-12,46,3089.8993,4064.862,0.6073,0.86,4910.4599,2986.3552,2025-04-12,06:00:00,1.8333333333333333,3968.4419000000007,4,5,True,Spring,-974.9627,-878.5426000000007,07:50
2025-04-12,47,3061.17,4296.6375,0.8269,1.1617,5799.7327,3289.204,2025-04-12,06:00:00,2.0,4268.9503,4,5,True,Spring,-1235.4674999999997,-1207.7803000000004,08:00
2025-04-12,48,3152.9624,4759.1589,0.7884,1.1683,5884.826,3593.3613,2025-04-12,06:00:00,2.1666666666666665,4551.58665,4,5,True,Spring,-1606.1965000000005,-1398.6242500000003,08:10
2025-04-12,49,3258.4586,5205.3531,0.7294,1.0956,5748.0713,3890.7332,2025-04-12,06:00:00,2.3333333333333335,4834.223,4,5,True,Spring,-1946.8945000000003,-1575.7644,08:20
2025-04-12,50,3210.48,5476.3875,0.7432,1.0849,5769.0581,4181.3417,2025-04-12,06:00:00,2.5,5116.859350000001,4,5,True,Spring,-2265.9075,-1906.3793500000006,08:30
2025-04-12,51,3014.6625,5645.7574,0.6885,1.061,5754.2105,4471.7657,2025-04-12,06:00:00,2.6666666666666665,5399.4956999999995,4,5,True,Spring,-2631.0949000000005,-2384.8331999999996,08:40
2025-04-12,52,3320.4264,5862.0858,0.6592,1.043,5824.1807,4752.8272,2025-04-12,06:00:00,2.8333333333333335,5682.13205,4,5,True,Spring,-2541.6594,-2361.7056500000003,08:50
2025-04-12,53,3902.01,6021.0,0.7077,1.036,5954.2601,5021.9074,2025-04-12,06:00:00,3.0,5964.7684,4,5,True,Spring,-2118.99,-2062.7583999999997,09:00
2025-04-12,54,3860.073,5955.955,0.7783,1.0147,5958.9696,5285.4126,2025-04-12,06:00:00,3.1666666666666665,6169.196866666667,4,5,True,Spring,-2095.882,-2309.1238666666673,09:10
2025-04-12,55,3717.1383,6286.4966,0.7997,0.9922,5929.5554,5543.1742,2025-04-12,06:00:00,3.3333333333333335,6373.625333333333,4,5,True,Spring,-2569.3583000000003,-2656.4870333333333,09:20
2025-04-12,56,3718.45,6851.775,0.7395,0.97,5923.7828,5788.4093,2025-04-12,06:00:00,3.5,6578.0538,4,5,True,Spring,-3133.325,-2859.6038,09:30
2025-04-12,57,3613.3134,6867.1444,0.6327,0.9422,5907.586,6012.1304,2025-04-12,06:00:00,3.6666666666666665,6782.482266666667,4,5,True,Spring,-3253.831,-3169.168866666667,09:40
2025-04-12,58,3720.4248,6937.8873,0.6081,0.9569,5899.1262,6216.1528,2025-04-12,06:00:00,3.8333333333333335,6986.910733333334,4,5,True,Spring,-3217.4625000000005,-3266.4859333333343,09:50
2025-04-12,59,3976.12,7244.8125,0.6526,0.9977,5902.2196,6409.5941,2025-04-12,06:00:00,4.0,7191.3392,4,5,True,Spring,-3268.6925,-3215.2192000000005,10:00
2025-04-12,60,3929.5931,7327.971,0.6332,0.9919,5897.4793,6599.3808,2025-04-12,06:00:00,4.166666666666667,7210.66605,4,5,True,Spring,-3398.3778999999995,-3281.0729499999998,10:10
2025-04-12,61,3708.1406,7291.3474,0.5976,0.9588,5886.7568,6766.7204,2025-04-12,06:00:00,4.333333333333333,7229.9929,4,5,True,Spring,-3583.2067999999995,-3521.8523,10:20
2025-04-12,62,3578.58,7299.15,0.6151,0.9549,5873.4708,6914.5923,2025-04-12,06:00:00,4.5,7249.319750000001,4,5,True,Spring,-3720.5699999999997,-3670.7397500000006,10:30
2025-04-12,63,3664.1394,7385.9606,0.672,0.9839,5858.0308,7064.2053,2025-04-12,06:00:00,4.666666666666667,7268.6466,4,5,True,Spring,-3721.8212000000003,-3604.5072,10:40
2025-04-12,64,3583.7565,7434.3312,0.5391,0.799,5844.9948,7197.4315,2025-04-12,06:00:00,4.833333333333333,7287.9734499999995,4,5,True,Spring,-3850.5746999999997,-3704.2169499999995,10:50
2025-04-12,65,3437.28,7495.2,0.2937,0.5025,5839.0587,7303.1142,2025-04-12,06:00:00,5.0,7307.3003,4,5,True,Spring,-4057.9199999999996,-3870.0202999999997,11:00
2025-04-12,66,3688.7918,7699.0486,0.2544,0.4662,5838.7103,7387.6848,2025-04-12,06:00:00,5.166666666666667,7370.5015,4,5,True,Spring,-4010.2568,-3681.7097000000003,11:10
2025-04-12,67,3854.9629,7695.7015,0.2743,0.5007,5823.4378,7459.227,2025-04-12,06:00:00,5.333333333333333,7433.7027,4,5,True,Spring,-3840.7386,-3578.7398,11:20
2025-04-12,68,3734.87,7531.6875,0.2585,0.4827,5814.7932,7520.7191,2025-04-12,06:00:00,5.5,7496.903899999999,4,5,True,Spring,-3796.8175,-3762.0338999999994,11:30
2025-04-12,69,3618.4998,7631.9487,0.26,0.4785,5832.3951,7568.2039,2025-04-12,06:00:00,5.666666666666667,7560.1051,4,5,True,Spring,-4013.4489,-3941.6052999999997,11:40
2025-04-12,70,3649.5868,7860.8216,0.2389,0.4662,5712.901,7592.1539,2025-04-12,06:00:00,5.833333333333333,7623.3063,4,5,True,Spring,-4211.2348,-3973.7195,11:50
2025-04-12,71,3788.84,7987.8375,0.226,0.4432,5519.4607,7601.0433,2025-04-12,06:00:00,6.0,7686.5075,4,5,True,Spring,-4198.9974999999995,-3897.6674999999996,12:00
2025-04-12,72,3875.805,7907.7491,0.2983,0.4411,5494.7907,7612.316,2025-04-12,06:00:00,6.166666666666667,7752.056616666667,4,5,True,Spring,-4031.9441,-3876.251616666667,12:10
