issue_date,issue_time,issue_datetime,target_date,target_slot,lead_time_hours,forecast_kW
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,137,11.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,138,11.166666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,139,11.333333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,140,11.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,141,11.666666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,142,11.833333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-19,143,12.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,0,12.166666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,1,12.333333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,2,12.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,3,12.666666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,4,12.833333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,5,13.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,6,13.166666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,7,13.333333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,8,13.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,9,13.666666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,10,13.833333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,11,14.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,12,14.166666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,13,14.333333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,14,14.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,15,14.666666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,16,14.833333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,17,15.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,18,15.166666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,19,15.333333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,20,15.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,21,15.666666666666666,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,22,15.833333333333334,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,23,16.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,24,16.166666666666668,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,25,16.333333333333332,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,26,16.5,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,27,16.666666666666668,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,28,16.833333333333332,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,29,17.0,0.0
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,30,17.166666666666668,86.72316666666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,31,17.333333333333332,173.44633333333334
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,32,17.5,260.1695
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,33,17.666666666666668,346.8926666666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,34,17.833333333333332,433.6158333333334
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,35,18.0,520.339
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,36,18.166666666666668,809.6350833333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,37,18.333333333333332,1098.9311666666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,38,18.5,1388.22725
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,39,18.666666666666668,1677.523333333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,40,18.833333333333332,1966.8194166666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,41,19.0,2256.1155
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,42,19.166666666666668,2569.1007666666665
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,43,19.333333333333332,2882.086033333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,44,19.5,3195.0713
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,45,19.666666666666668,3508.0565666666666
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,46,19.833333333333332,3821.0418333333337
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,47,20.0,4134.0271
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,48,20.166666666666668,4374.438566666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,49,20.333333333333332,4614.850033333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,50,20.5,4855.2615000000005
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,51,20.666666666666668,5095.672966666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,52,20.833333333333332,5336.084433333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,53,21.0,5576.4959
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,54,21.166666666666668,5889.124633333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,55,21.333333333333332,6201.753366666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,56,21.5,6514.3821
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,57,21.666666666666668,6827.010833333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,58,21.833333333333332,7139.639566666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,59,22.0,7452.2683
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,60,22.166666666666668,7745.186083333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,61,22.333333333333332,8038.103866666666
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,62,22.5,8331.021649999999
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,63,22.666666666666668,8623.939433333333
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,64,22.833333333333332,8916.857216666667
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,65,23.0,9209.775
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,66,23.166666666666668,9340.79375
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,67,23.333333333333332,9471.8125
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,68,23.5,9602.83125
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,69,23.666666666666668,9733.85
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,70,23.833333333333332,9864.868750000001
2025-04-19,12:00:00,2025-04-19 12:00:00,2025-04-20,71,24.0,9995.8875
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,113,1.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,114,1.1666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,115,1.3333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,116,1.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,117,1.6666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,118,1.8333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,119,2.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,120,2.1666666666666665,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,121,2.3333333333333335,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,122,2.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,123,2.6666666666666665,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,124,2.8333333333333335,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,125,3.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,126,3.1666666666666665,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,127,3.3333333333333335,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,128,3.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,129,3.6666666666666665,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,130,3.8333333333333335,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,131,4.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,132,4.166666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,133,4.333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,134,4.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,135,4.666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,136,4.833333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,137,5.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,138,5.166666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,139,5.333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,140,5.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,141,5.666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,142,5.833333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-19,143,6.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,0,6.166666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,1,6.333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,2,6.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,3,6.666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,4,6.833333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,5,7.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,6,7.166666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,7,7.333333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,8,7.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,9,7.666666666666667,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,10,7.833333333333333,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,11,8.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,12,8.166666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,13,8.333333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,14,8.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,15,8.666666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,16,8.833333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,17,9.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,18,9.166666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,19,9.333333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,20,9.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,21,9.666666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,22,9.833333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,23,10.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,24,10.166666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,25,10.333333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,26,10.5,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,27,10.666666666666666,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,28,10.833333333333334,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,29,11.0,0.0
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,30,11.166666666666666,117.61585
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,31,11.333333333333334,235.2317
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,32,11.5,352.84755
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,33,11.666666666666666,470.4634
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,34,11.833333333333334,588.07925
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,35,12.0,705.6951
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,36,12.166666666666666,1031.5975333333333
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,37,12.333333333333334,1357.4999666666668
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,38,12.5,1683.4024
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,39,12.666666666666666,2009.3048333333331
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,40,12.833333333333334,2335.207266666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,41,13.0,2661.1097
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,42,13.166666666666666,2984.7038333333335
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,43,13.333333333333334,3308.2979666666665
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,44,13.5,3631.8921
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,45,13.666666666666666,3955.486233333333
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,46,13.833333333333334,4279.080366666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,47,14.0,4602.6745
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,48,14.166666666666666,4718.702
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,49,14.333333333333334,4834.7295
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,50,14.5,4950.757
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,51,14.666666666666666,5066.7845
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,52,14.833333333333334,5182.812
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,53,15.0,5298.8395
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,54,15.166666666666666,5623.845933333333
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,55,15.333333333333334,5948.852366666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,56,15.5,6273.8588
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,57,15.666666666666666,6598.865233333333
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,58,15.833333333333334,6923.871666666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,59,16.0,7248.8781
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,60,16.166666666666668,7514.4578
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,61,16.333333333333332,7780.037499999999
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,62,16.5,8045.6172
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,63,16.666666666666668,8311.196899999999
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,64,16.833333333333332,8576.7766
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,65,17.0,8842.3563
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,66,17.166666666666668,8886.0428
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,67,17.333333333333332,8929.729299999999
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,68,17.5,8973.415799999999
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,69,17.666666666666668,9017.1023
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,70,17.833333333333332,9060.7888
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,71,18.0,9104.4753
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,72,18.166666666666668,8999.3281
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,73,18.333333333333332,8894.1809
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,74,18.5,8789.0337
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,75,18.666666666666668,8683.8865
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,76,18.833333333333332,8578.7393
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,77,19.0,8473.5921
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,78,19.166666666666668,8431.33415
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,79,19.333333333333332,8389.0762
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,80,19.5,8346.81825
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,81,19.666666666666668,8304.560300000001
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,82,19.833333333333332,8262.30235
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,83,20.0,8220.0444
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,84,20.166666666666668,8010.837
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,85,20.333333333333332,7801.6296
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,86,20.5,7592.422200000001
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,87,20.666666666666668,7383.214800000001
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,88,20.833333333333332,7174.0074
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,89,21.0,6964.8
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,90,21.166666666666668,6580.923216666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,91,21.333333333333332,6197.046433333334
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,92,21.5,5813.16965
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,93,21.666666666666668,5429.292866666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,94,21.833333333333332,5045.4160833333335
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,95,22.0,4661.5393
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,96,22.166666666666668,4292.509883333334
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,97,22.333333333333332,3923.480466666667
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,98,22.5,3554.45105
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,99,22.666666666666668,3185.4216333333334
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,100,22.833333333333332,2816.3922166666666
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,101,23.0,2447.3628
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,102,23.166666666666668,2155.5675333333334
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,103,23.333333333333332,1863.7722666666666
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,104,23.5,1571.9769999999999
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,105,23.666666666666668,1280.1817333333333
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,106,23.833333333333332,988.3864666666664
2025-04-19,18:00:00,2025-04-19 18:00:00,2025-04-20,107,24.0,696.5912
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,5,1.0,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,6,1.1666666666666667,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,7,1.3333333333333333,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,8,1.5,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,9,1.6666666666666667,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,10,1.8333333333333333,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,11,2.0,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,12,2.1666666666666665,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,13,2.3333333333333335,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,14,2.5,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,15,2.6666666666666665,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,16,2.8333333333333335,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,17,3.0,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,18,3.1666666666666665,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,19,3.3333333333333335,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,20,3.5,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,21,3.6666666666666665,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,22,3.8333333333333335,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,23,4.0,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,24,4.166666666666667,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,25,4.333333333333333,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,26,4.5,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,27,4.666666666666667,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,28,4.833333333333333,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,29,5.0,0.0
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,30,5.166666666666667,106.66606666666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,31,5.333333333333333,213.33213333333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,32,5.5,319.9982
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,33,5.666666666666667,426.66426666666666
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,34,5.833333333333333,533.3303333333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,35,6.0,639.9964
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,36,6.166666666666667,965.3062166666666
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,37,6.333333333333333,1290.6160333333332
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,38,6.5,1615.92585
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,39,6.666666666666667,1941.2356666666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,40,6.833333333333333,2266.5454833333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,41,7.0,2591.8553
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,42,7.166666666666667,2809.6420500000004
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,43,7.333333333333333,3027.4288
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,44,7.5,3245.21555
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,45,7.666666666666667,3463.0023
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,46,7.833333333333333,3680.7890500000003
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,47,8.0,3898.5758
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,48,8.166666666666666,4166.670633333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,49,8.333333333333334,4434.765466666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,50,8.5,4702.8603
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,51,8.666666666666666,4970.955133333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,52,8.833333333333334,5239.0499666666665
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,53,9.0,5507.1448
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,54,9.166666666666666,5793.593233333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,55,9.333333333333334,6080.041666666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,56,9.5,6366.4901
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,57,9.666666666666666,6652.938533333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,58,9.833333333333334,6939.386966666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,59,10.0,7225.8354
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,60,10.166666666666666,7249.4625166666665
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,61,10.333333333333334,7273.089633333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,62,10.5,7296.71675
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,63,10.666666666666666,7320.343866666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,64,10.833333333333334,7343.970983333334
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,65,11.0,7367.5981
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,66,11.166666666666666,7537.460183333334
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,67,11.333333333333334,7707.322266666667
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,68,11.5,7877.1843499999995
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,69,11.666666666666666,8047.046433333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,70,11.833333333333334,8216.908516666666
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,71,12.0,8386.7706
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,72,12.166666666666666,8569.110483333334
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,73,12.333333333333334,8751.450366666666
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,74,12.5,8933.79025
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,75,12.666666666666666,9116.130133333334
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,76,12.833333333333334,9298.470016666666
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,77,13.0,9480.8099
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,78,13.166666666666666,9240.111083333333
2025-04-20,00:00:00,2025-04-20 00:00:00,2025-04-20,79,13.333333333333334,8999.412266666666
